Subject 1,Subject 2,Domain 1,Domain 2,Ontology 1,Ontology 2,Similarity Score,Cluster
ProbabilityEstimationModel,PatternPruningAlgorithm,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.999922,1
ProbabilityEstimationModel,PatternSetProcessingTask,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.999922,1
ProbabilityEstimationModel,PatternStructure,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.999922,1
ProbabilityEstimationModel,PerformanceMeasure,Machine Learning,Machine Learning,DMOP.owl,mexperf.owl,0.999922,1
ProbabilityEstimationModel,real_datatype,Machine Learning,Machine Learning,DMOP.owl,expose.owl,0.9996302,1
ProbabilityEstimationModel,RegressionAnalysis,Machine Learning,Machine Learning,DMOP.owl,mexalgo.owl,0.9996302,1
ProbabilityEstimationModel,RegressionModel,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9996302,1
ProbabilityEstimationModel,RegressionModelingAlgorithm,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9996302,1
ProbabilityEstimationModel,Step,Machine Learning,Computational,DMOP.owl,reproduce-me.owl,0.9998083,1
ProbabilityEstimationModel,structured_datatype,Machine Learning,Machine Learning,DMOP.owl,expose.owl,0.9998083,1
ProbabilityEstimationModel,StructuredAnnotation,Machine Learning,Microscopy,DMOP.owl,omeroriken.owl,0.9998083,1
ProbabilityEstimationModel,UnivariateFWAlgorithm,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.99962735,1
ProbabilityEstimationModel,upper_bound,Machine Learning,Machine Learning,DMOP.owl,expose.owl,0.99962735,1
ProbabilityEstimationModel,ValuePartition,Machine Learning,Machine Learning,DMOP.owl,mexcore.owl,0.99962735,1
ProbabilityEstimationModel,Variable,Machine Learning,Computational,DMOP.owl,reproduce-me.owl,0.99962735,1
ProbabilityEstimationModel,vector_datatype,Machine Learning,Machine Learning,DMOP.owl,expose.owl,0.9999087,1
ProbabilityEstimationModel,Version,Machine Learning,Machine Learning,DMOP.owl,mexcore.owl,0.9999087,1
ProbabilityEstimationModel,VibrationalSpectroscopicImaging,Machine Learning,Microscopy,DMOP.owl,omeroriken.owl,0.9999087,1
ProbabilityEstimationModel,VisibleLightWave,Machine Learning,Microscopy,DMOP.owl,omeroriken.owl,0.9999087,1
ProbabilityEstimationModel,Wave,Machine Learning,Microscopy,DMOP.owl,omeroriken.owl,0.9999087,1
ProbabilityEstimationModel,Workflow,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9999087,1
ProbabilityEstimationModel,WorkflowEntity,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9999087,1
ProbabilityEstimationModel,X-rayWave,Machine Learning,Microscopy,DMOP.owl,omeroriken.owl,0.9999087,1
ClusteringModelClass,KhaosTeam,Machine Learning,Machine Learning,DMOP.owl,optimization-component.owl,0.99958146,1
ClusteringModelClass,DecisionBoundary,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9998666,1
ClusteringModelClass,DiscreteParametricDensityEstimation,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9998666,1
ClusteringModelClass,DM-Algorithm,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9998666,1
ClusteringModelClass,DM-Data,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9998666,1
ClusteringModelClass,DM-Hypothesis,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9998666,1
ClusteringModelClass,DM-Operator,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9998666,1
ClusteringModelClass,DM-Task,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9998666,1
ClusteringModelClass,ELTL,Machine Learning,Machine Learning,DMOP.owl,mexalgo.owl,0.9998666,1
ClusteringModelClass,FormalExpression,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9996302,1
ClusteringModelClass,IO-Class,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9999958,1
ClusteringModelClass,IO-Object,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9999958,1
ClusteringModelClass,Kmeans,Machine Learning,Machine Learning,DMOP.owl,mexalgo.owl,0.9999958,1
ClusteringModelClass,List,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9999335,1
ClusteringModelClass,LogisticRegression,Machine Learning,Machine Learning,DMOP.owl,mexalgo.owl,0.9999335,1
ClusteringModelClass,ParametricDensityEstimation,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9996302,1
ClusteringModelClass,StructuredType,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9998083,1
ClusteringModelClass,SupportVectorMachines,Machine Learning,Machine Learning,DMOP.owl,mexalgo.owl,0.9996197,1
ClusteringModelClass,Tree,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.99958986,1
ClusteringModelClass,Activity,Machine Learning,Computational,DMOP.owl,dockeronto.owl,0.9996912,1
ClusteringModelClass,BaselineClassifier,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9998595,1
ClusteringModelClass,BaselineRegressor,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9998595,1
ClusteringModelClass,BinData,Machine Learning,Microscopy,DMOP.owl,omeroriken.owl,0.9998595,1
ClusteringModelClass,BottomKRule,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9998595,1
ClusteringModelClass,bound,Machine Learning,Machine Learning,DMOP.owl,expose.owl,0.9998595,1
ClusteringModelClass,buffer,Machine Learning,Experimental workflow,DMOP.owl,SmartProtocols_wf_V4.0.owl,0.9998595,1
ClusteringModelClass,CategoricalFeatureCharacteristic,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9998595,1
ClusteringModelClass,ClassBasedModelParameter,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.99958146,1
ClusteringModelClass,ClassificationModel,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.99958146,1
ClusteringModelClass,ClassificationModelEvalFunction,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.99958146,1
ClusteringModelClass,ClassificationModelingAlgorithm,Machine Learning,Machine Learning,DMOP.owl,bigowl.owl,0.99958146,1
ClusteringModelClass,ClassificationPredictingAlgorithm,Machine Learning,Machine Learning,DMOP.owl,bigowl.owl,0.99958146,1
ClusteringModelClass,ClassificationRuleInductionAlgorithm,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.99958146,1
ClusteringModelClass,ClassificationTestingAlgorithm,Machine Learning,Machine Learning,DMOP.owl,bigowl.owl,0.99958146,1
ClusteringModelClass,Collection,Machine Learning,Machine Learning,DMOP.owl,mexcore.owl,0.99958146,1
ClusteringModelClass,FeatureValue,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9996302,1
ClusteringModelClass,FeedforwardNNAlgorithm,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9996302,1
ClusteringModelClass,Filter,Machine Learning,Microscopy,DMOP.owl,ome.owl,0.9996302,1
ClusteringModelClass,Instrument,Machine Learning,Microscopy,DMOP.owl,omeroriken.owl,0.9999187,1
ClusteringModelClass,KernelFunction,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9999187,1
ClusteringModelClass,LabeledDataSetCharacteristic,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9999187,1
ClusteringModelClass,LinearConstraint,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9997755,1
ClusteringModelClass,LogicalStructure,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9997755,1
ClusteringModelClass,LongitudinalWave,Machine Learning,Microscopy,DMOP.owl,omeroriken.owl,0.9997755,1
ClusteringModelClass,lower_bound,Machine Learning,Machine Learning,DMOP.owl,expose.owl,0.9997755,1
ClusteringModelClass,MachineLearning,Machine Learning,Machine Learning,DMOP.owl,bigowl.owl,0.9997755,1
ClusteringModelClass,MachineLearningAlgorithm,Machine Learning,Machine Learning,DMOP.owl,bigowl.owl,0.9997755,1
ClusteringModelClass,MechanicalWave,Machine Learning,Microscopy,DMOP.owl,omeroriken.owl,0.99979365,1
ClusteringModelClass,ModelApplicationTask,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.99979365,1
ClusteringModelClass,ModelCharacteristic,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.99979365,1
ClusteringModelClass,ModelEvaluationAlgorithm,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.99979365,1
ClusteringModelClass,ModelEvaluationFunction,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.99979365,1
ClusteringModelClass,OBI:role,Machine Learning,Machine Learning,DMOP.owl,expose.owl,0.9996302,1
ClusteringModelClass,Parameter,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.999822,1
ClusteringModelClass,Parts,Machine Learning,Microscopy,DMOP.owl,omeroriken.owl,0.999822,1
ClusteringModelClass,PathBasedSearch,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.999922,1
ClusteringModelClass,PatternProcessingAlgorithm,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.999922,1
ClusteringModelClass,PatternPruningAlgorithm,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.999922,1
ClusteringModelClass,PatternSetProcessingTask,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.999922,1
ClusteringModelClass,PatternStructure,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.999922,1
ClusteringModelClass,PerformanceMeasure,Machine Learning,Machine Learning,DMOP.owl,mexperf.owl,0.999922,1
ClusteringModelClass,real_datatype,Machine Learning,Machine Learning,DMOP.owl,expose.owl,0.9996302,1
ClusteringModelClass,RegressionAnalysis,Machine Learning,Machine Learning,DMOP.owl,mexalgo.owl,0.9996302,1
ClusteringModelClass,RegressionModel,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9996302,1
ClusteringModelClass,RegressionModelingAlgorithm,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9996302,1
ClusteringModelClass,Step,Machine Learning,Computational,DMOP.owl,reproduce-me.owl,0.9998083,1
ClusteringModelClass,structured_datatype,Machine Learning,Machine Learning,DMOP.owl,expose.owl,0.9998083,1
ClusteringModelClass,StructuredAnnotation,Machine Learning,Microscopy,DMOP.owl,omeroriken.owl,0.9998083,1
ClusteringModelClass,UnivariateFWAlgorithm,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.99962735,1
ClusteringModelClass,upper_bound,Machine Learning,Machine Learning,DMOP.owl,expose.owl,0.99962735,1
ClusteringModelClass,ValuePartition,Machine Learning,Machine Learning,DMOP.owl,mexcore.owl,0.99962735,1
ClusteringModelClass,Variable,Machine Learning,Computational,DMOP.owl,reproduce-me.owl,0.99962735,1
ClusteringModelClass,vector_datatype,Machine Learning,Machine Learning,DMOP.owl,expose.owl,0.9999087,1
ClusteringModelClass,Version,Machine Learning,Machine Learning,DMOP.owl,mexcore.owl,0.9999087,1
ClusteringModelClass,VibrationalSpectroscopicImaging,Machine Learning,Microscopy,DMOP.owl,omeroriken.owl,0.9999087,1
ClusteringModelClass,VisibleLightWave,Machine Learning,Microscopy,DMOP.owl,omeroriken.owl,0.9999087,1
ClusteringModelClass,Wave,Machine Learning,Microscopy,DMOP.owl,omeroriken.owl,0.9999087,1
ClusteringModelClass,Workflow,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9999087,1
ClusteringModelClass,WorkflowEntity,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9999087,1
ClusteringModelClass,X-rayWave,Machine Learning,Microscopy,DMOP.owl,omeroriken.owl,0.9999087,1
DependencyModelClass,KhaosTeam,Machine Learning,Machine Learning,DMOP.owl,optimization-component.owl,0.99958146,1
DependencyModelClass,DecisionBoundary,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9998666,1
DependencyModelClass,DiscreteParametricDensityEstimation,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9998666,1
DependencyModelClass,DM-Algorithm,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9998666,1
DependencyModelClass,DM-Data,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9998666,1
DependencyModelClass,DM-Hypothesis,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9998666,1
DependencyModelClass,DM-Operator,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9998666,1
DependencyModelClass,DM-Task,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9998666,1
DependencyModelClass,ELTL,Machine Learning,Machine Learning,DMOP.owl,mexalgo.owl,0.9998666,1
DependencyModelClass,FormalExpression,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9996302,1
DependencyModelClass,IO-Class,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9999958,1
DependencyModelClass,IO-Object,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9999958,1
DependencyModelClass,Kmeans,Machine Learning,Machine Learning,DMOP.owl,mexalgo.owl,0.9999958,1
DependencyModelClass,List,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9999335,1
DependencyModelClass,LogisticRegression,Machine Learning,Machine Learning,DMOP.owl,mexalgo.owl,0.9999335,1
DependencyModelClass,ParametricDensityEstimation,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9996302,1
DependencyModelClass,StructuredType,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9998083,1
DependencyModelClass,SupportVectorMachines,Machine Learning,Machine Learning,DMOP.owl,mexalgo.owl,0.9996197,1
DependencyModelClass,Tree,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.99958986,1
DependencyModelClass,Activity,Machine Learning,Computational,DMOP.owl,dockeronto.owl,0.9996912,1
DependencyModelClass,BaselineClassifier,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9998595,1
DependencyModelClass,BaselineRegressor,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9998595,1
DependencyModelClass,BinData,Machine Learning,Microscopy,DMOP.owl,omeroriken.owl,0.9998595,1
DependencyModelClass,BottomKRule,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9998595,1
DependencyModelClass,bound,Machine Learning,Machine Learning,DMOP.owl,expose.owl,0.9998595,1
DependencyModelClass,buffer,Machine Learning,Experimental workflow,DMOP.owl,SmartProtocols_wf_V4.0.owl,0.9998595,1
DependencyModelClass,CategoricalFeatureCharacteristic,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9998595,1
DependencyModelClass,ClassBasedModelParameter,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.99958146,1
DependencyModelClass,ClassificationModel,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.99958146,1
DependencyModelClass,ClassificationModelEvalFunction,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.99958146,1
DependencyModelClass,ClassificationModelingAlgorithm,Machine Learning,Machine Learning,DMOP.owl,bigowl.owl,0.99958146,1
DependencyModelClass,ClassificationPredictingAlgorithm,Machine Learning,Machine Learning,DMOP.owl,bigowl.owl,0.99958146,1
DependencyModelClass,ClassificationRuleInductionAlgorithm,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.99958146,1
DependencyModelClass,ClassificationTestingAlgorithm,Machine Learning,Machine Learning,DMOP.owl,bigowl.owl,0.99958146,1
DependencyModelClass,Collection,Machine Learning,Machine Learning,DMOP.owl,mexcore.owl,0.99958146,1
DependencyModelClass,FeatureValue,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9996302,1
DependencyModelClass,FeedforwardNNAlgorithm,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9996302,1
DependencyModelClass,Filter,Machine Learning,Microscopy,DMOP.owl,ome.owl,0.9996302,1
DependencyModelClass,Instrument,Machine Learning,Microscopy,DMOP.owl,omeroriken.owl,0.9999187,1
DependencyModelClass,KernelFunction,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9999187,1
DependencyModelClass,LabeledDataSetCharacteristic,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9999187,1
DependencyModelClass,LinearConstraint,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9997755,1
DependencyModelClass,LogicalStructure,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9997755,1
DependencyModelClass,LongitudinalWave,Machine Learning,Microscopy,DMOP.owl,omeroriken.owl,0.9997755,1
DependencyModelClass,lower_bound,Machine Learning,Machine Learning,DMOP.owl,expose.owl,0.9997755,1
DependencyModelClass,MachineLearning,Machine Learning,Machine Learning,DMOP.owl,bigowl.owl,0.9997755,1
DependencyModelClass,MachineLearningAlgorithm,Machine Learning,Machine Learning,DMOP.owl,bigowl.owl,0.9997755,1
DependencyModelClass,MechanicalWave,Machine Learning,Microscopy,DMOP.owl,omeroriken.owl,0.99979365,1
DependencyModelClass,ModelApplicationTask,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.99979365,1
DependencyModelClass,ModelCharacteristic,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.99979365,1
DependencyModelClass,ModelEvaluationAlgorithm,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.99979365,1
DependencyModelClass,ModelEvaluationFunction,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.99979365,1
DependencyModelClass,OBI:role,Machine Learning,Machine Learning,DMOP.owl,expose.owl,0.9996302,1
DependencyModelClass,Parameter,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.999822,1
DependencyModelClass,Parts,Machine Learning,Microscopy,DMOP.owl,omeroriken.owl,0.999822,1
DependencyModelClass,PathBasedSearch,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.999922,1
DependencyModelClass,PatternProcessingAlgorithm,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.999922,1
DependencyModelClass,PatternPruningAlgorithm,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.999922,1
DependencyModelClass,PatternSetProcessingTask,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.999922,1
DependencyModelClass,PatternStructure,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.999922,1
DependencyModelClass,PerformanceMeasure,Machine Learning,Machine Learning,DMOP.owl,mexperf.owl,0.999922,1
DependencyModelClass,real_datatype,Machine Learning,Machine Learning,DMOP.owl,expose.owl,0.9996302,1
DependencyModelClass,RegressionAnalysis,Machine Learning,Machine Learning,DMOP.owl,mexalgo.owl,0.9996302,1
DependencyModelClass,RegressionModel,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9996302,1
DependencyModelClass,RegressionModelingAlgorithm,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9996302,1
DependencyModelClass,Step,Machine Learning,Computational,DMOP.owl,reproduce-me.owl,0.9998083,1
DependencyModelClass,structured_datatype,Machine Learning,Machine Learning,DMOP.owl,expose.owl,0.9998083,1
DependencyModelClass,StructuredAnnotation,Machine Learning,Microscopy,DMOP.owl,omeroriken.owl,0.9998083,1
DependencyModelClass,UnivariateFWAlgorithm,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.99962735,1
DependencyModelClass,upper_bound,Machine Learning,Machine Learning,DMOP.owl,expose.owl,0.99962735,1
DependencyModelClass,ValuePartition,Machine Learning,Machine Learning,DMOP.owl,mexcore.owl,0.99962735,1
DependencyModelClass,Variable,Machine Learning,Computational,DMOP.owl,reproduce-me.owl,0.99962735,1
DependencyModelClass,vector_datatype,Machine Learning,Machine Learning,DMOP.owl,expose.owl,0.9999087,1
DependencyModelClass,Version,Machine Learning,Machine Learning,DMOP.owl,mexcore.owl,0.9999087,1
DependencyModelClass,VibrationalSpectroscopicImaging,Machine Learning,Microscopy,DMOP.owl,omeroriken.owl,0.9999087,1
DependencyModelClass,VisibleLightWave,Machine Learning,Microscopy,DMOP.owl,omeroriken.owl,0.9999087,1
DependencyModelClass,Wave,Machine Learning,Microscopy,DMOP.owl,omeroriken.owl,0.9999087,1
DependencyModelClass,Workflow,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9999087,1
DependencyModelClass,WorkflowEntity,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9999087,1
DependencyModelClass,X-rayWave,Machine Learning,Microscopy,DMOP.owl,omeroriken.owl,0.9999087,1
ProbabilisticModelClass,KhaosTeam,Machine Learning,Machine Learning,DMOP.owl,optimization-component.owl,0.99958146,1
ProbabilisticModelClass,DecisionBoundary,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9998666,1
ProbabilisticModelClass,DiscreteParametricDensityEstimation,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9998666,1
ProbabilisticModelClass,DM-Algorithm,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9998666,1
ProbabilisticModelClass,DM-Data,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9998666,1
ProbabilisticModelClass,DM-Hypothesis,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9998666,1
ProbabilisticModelClass,DM-Operator,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9998666,1
ProbabilisticModelClass,DM-Task,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9998666,1
ProbabilisticModelClass,ELTL,Machine Learning,Machine Learning,DMOP.owl,mexalgo.owl,0.9998666,1
ProbabilisticModelClass,FormalExpression,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9996302,1
ProbabilisticModelClass,IO-Class,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9999958,1
ProbabilisticModelClass,IO-Object,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9999958,1
ProbabilisticModelClass,Kmeans,Machine Learning,Machine Learning,DMOP.owl,mexalgo.owl,0.9999958,1
ProbabilisticModelClass,List,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9999335,1
ProbabilisticModelClass,LogisticRegression,Machine Learning,Machine Learning,DMOP.owl,mexalgo.owl,0.9999335,1
ProbabilisticModelClass,ParametricDensityEstimation,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9996302,1
ProbabilisticModelClass,StructuredType,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9998083,1
ProbabilisticModelClass,SupportVectorMachines,Machine Learning,Machine Learning,DMOP.owl,mexalgo.owl,0.9996197,1
ProbabilisticModelClass,Tree,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.99958986,1
ProbabilisticModelClass,Activity,Machine Learning,Computational,DMOP.owl,dockeronto.owl,0.9996912,1
ProbabilisticModelClass,BaselineClassifier,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9998595,1
ProbabilisticModelClass,BaselineRegressor,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9998595,1
ProbabilisticModelClass,BinData,Machine Learning,Microscopy,DMOP.owl,omeroriken.owl,0.9998595,1
ProbabilisticModelClass,BottomKRule,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9998595,1
ProbabilisticModelClass,bound,Machine Learning,Machine Learning,DMOP.owl,expose.owl,0.9998595,1
ProbabilisticModelClass,buffer,Machine Learning,Experimental workflow,DMOP.owl,SmartProtocols_wf_V4.0.owl,0.9998595,1
ProbabilisticModelClass,CategoricalFeatureCharacteristic,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9998595,1
ProbabilisticModelClass,ClassBasedModelParameter,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.99958146,1
ProbabilisticModelClass,ClassificationModel,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.99958146,1
ProbabilisticModelClass,ClassificationModelEvalFunction,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.99958146,1
ProbabilisticModelClass,ClassificationModelingAlgorithm,Machine Learning,Machine Learning,DMOP.owl,bigowl.owl,0.99958146,1
ProbabilisticModelClass,ClassificationPredictingAlgorithm,Machine Learning,Machine Learning,DMOP.owl,bigowl.owl,0.99958146,1
ProbabilisticModelClass,ClassificationRuleInductionAlgorithm,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.99958146,1
ProbabilisticModelClass,ClassificationTestingAlgorithm,Machine Learning,Machine Learning,DMOP.owl,bigowl.owl,0.99958146,1
ProbabilisticModelClass,Collection,Machine Learning,Machine Learning,DMOP.owl,mexcore.owl,0.99958146,1
ProbabilisticModelClass,FeatureValue,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9996302,1
ProbabilisticModelClass,FeedforwardNNAlgorithm,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9996302,1
ProbabilisticModelClass,Filter,Machine Learning,Microscopy,DMOP.owl,ome.owl,0.9996302,1
ProbabilisticModelClass,Instrument,Machine Learning,Microscopy,DMOP.owl,omeroriken.owl,0.9999187,1
ProbabilisticModelClass,KernelFunction,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9999187,1
ProbabilisticModelClass,LabeledDataSetCharacteristic,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9999187,1
ProbabilisticModelClass,LinearConstraint,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9997755,1
ProbabilisticModelClass,LogicalStructure,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9997755,1
ProbabilisticModelClass,LongitudinalWave,Machine Learning,Microscopy,DMOP.owl,omeroriken.owl,0.9997755,1
ProbabilisticModelClass,lower_bound,Machine Learning,Machine Learning,DMOP.owl,expose.owl,0.9997755,1
ProbabilisticModelClass,MachineLearning,Machine Learning,Machine Learning,DMOP.owl,bigowl.owl,0.9997755,1
ProbabilisticModelClass,MachineLearningAlgorithm,Machine Learning,Machine Learning,DMOP.owl,bigowl.owl,0.9997755,1
ProbabilisticModelClass,MechanicalWave,Machine Learning,Microscopy,DMOP.owl,omeroriken.owl,0.99979365,1
ProbabilisticModelClass,ModelApplicationTask,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.99979365,1
ProbabilisticModelClass,ModelCharacteristic,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.99979365,1
ProbabilisticModelClass,ModelEvaluationAlgorithm,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.99979365,1
ProbabilisticModelClass,ModelEvaluationFunction,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.99979365,1
ProbabilisticModelClass,OBI:role,Machine Learning,Machine Learning,DMOP.owl,expose.owl,0.9996302,1
ProbabilisticModelClass,Parameter,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.999822,1
ProbabilisticModelClass,Parts,Machine Learning,Microscopy,DMOP.owl,omeroriken.owl,0.999822,1
ProbabilisticModelClass,PathBasedSearch,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.999922,1
ProbabilisticModelClass,PatternProcessingAlgorithm,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.999922,1
ProbabilisticModelClass,PatternPruningAlgorithm,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.999922,1
ProbabilisticModelClass,PatternSetProcessingTask,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.999922,1
ProbabilisticModelClass,PatternStructure,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.999922,1
ProbabilisticModelClass,PerformanceMeasure,Machine Learning,Machine Learning,DMOP.owl,mexperf.owl,0.999922,1
ProbabilisticModelClass,real_datatype,Machine Learning,Machine Learning,DMOP.owl,expose.owl,0.9996302,1
