Subject Class,Subject Label,Subject Comment,Predicate,Object Class,Object Label,Object Comment,Domain,Ontology Source
N3499fe81f6e34cf294245fbdef36240e,None,None,onProperty,has_part,None,None,Machine Learning,OntoDM.owl
N7bea6fc8ce7b40568f21ef6e94dc1219,None,None,rest,nil,None,None,Machine Learning,OntoDM.owl
N2f383d69a3404e0ca62220f0b7b9cfff,None,None,onProperty,has_part,None,None,Machine Learning,OntoDM.owl
OntoDM_000144,DM-dataset,None,subClassOf,Nbc1eb21b71d545e1b5ab2da587c4b0fb,None,None,Machine Learning,OntoDM.owl
N6faf2730f49649b9871d9cf1d36db9c2,None,None,someValuesFrom,OBI_0400107,computer,None,Machine Learning,OntoDM.owl
Nc14461f6336746d3a51ad4fe2ab1ce65,None,None,type,Restriction,None,None,Machine Learning,OntoDM.owl
OBI_0000047,processed material,None,subClassOf,MaterialEntity,None,None,Machine Learning,OntoDM.owl
OntoDM_000000,prediction_error,None,subClassOf,N573cb107b48a4189b8ea0df9a48c7561,None,None,Machine Learning,OntoDM.owl
OntoDM_452759,Bagging,None,disjointWith,OntoDM_970232,Stacking,None,Machine Learning,OntoDM.owl
OntoDM_341564,output tuple of primitives,None,IAO_0000115,output tuple of primitives specification is an output structured datatype specification that denotes a tuple of primitives datatype on the output part of the data.,None,None,Machine Learning,OntoDM.owl
OntoDM_535716,probability distributions ensemble specification,None,IAO_0000115,Probability distributions specification is a ensemble specification and denotes a type of generalization that is produced by a probability distribution estimation ensemble algorithm. This algorithm produces a set of probability distributions at its output.,None,None,Machine Learning,OntoDM.owl
Nb204860be4fc4587b906e08689d2635d,None,None,someValuesFrom,OntoDT_878284,None,None,Machine Learning,OntoDM.owl
OntoDM_516954,output sequence,None,type,Class,None,None,Machine Learning,OntoDM.owl
N24b728701b7f4b2589060396fab9f77e,None,None,someValuesFrom,OntoDM_942569,structure-based predictive model for primitive output,None,Machine Learning,OntoDM.owl
Nf5db392439464251a16d9072524405df,None,None,someValuesFrom,OntoDM_419460,single generalization specification,None,Machine Learning,OntoDM.owl
OntoDM_510504,multi-label classification task,None,type,Class,None,None,Machine Learning,OntoDM.owl
N6337f649294a4546bd3cb6f80ce4f16e,None,None,someValuesFrom,OntoDM_379153,None,None,Machine Learning,OntoDM.owl
OntoDM_000031,dataset specification,None,subClassOf,OntoDM_330210,specification entity,None,Machine Learning,OntoDM.owl
N27d465256f0042c79d4437c3ce9c6613,None,None,someValuesFrom,OntoDM_908131,output labeled graph,None,Machine Learning,OntoDM.owl
OntoDM_000009,probability distribution representation,None,type,Class,None,None,Machine Learning,OntoDM.owl
OntoDM_000235,predictive modelling task,"In the task of predictive modeling, we are given a dataset that consists of examples of the form (d,o), where d is of type Td and each o is of type To. To learn a predictive model means to find a mapping from description to output m::Td--->To that fits data closly.",label,predictive modelling task,None,None,Machine Learning,OntoDM.owl
Ne6f155b2e1fa422f904622a91d2c7e43,None,None,someValuesFrom,OntoDM_000130,parameter,None,Machine Learning,OntoDM.owl
OntoDM_528443,LCL tree based HC algorithm for multiple path and non-mandatory leaf node prediction,None,type,Class,None,None,Machine Learning,OntoDM.owl
OntoDM_191108,output real,None,label,output real,None,None,Machine Learning,OntoDM.owl
OntoDM_000316,clustering,"A clustering C on a set of objects S of type T is a function from S to {1,...,k} where k is the number of clusters.",label,clustering,None,None,Machine Learning,OntoDM.owl
N538d51b530e444fa8c23aed57dce9a5a,None,None,someValuesFrom,OntoDM_000144,DM-dataset,None,Machine Learning,OntoDM.owl
N2c76622caad04409829285461c60b8bf,None,None,type,Restriction,None,None,Machine Learning,OntoDM.owl
N1eb500fcc6f64814880ed681d33f8c2f,None,None,someValuesFrom,OntoDM_458784,output tree,None,Machine Learning,OntoDM.owl
N36af3d0567ac4f8ea0683a68622f0a1d,None,None,someValuesFrom,OntoDM_000302,optimization function,None,Machine Learning,OntoDM.owl
OBI_0000316,has_role,None,subPropertyOf,topObjectProperty,None,None,Machine Learning,OntoDM.owl
Nec0fdb3a7d60402685b5e947a88f70d3,None,None,someValuesFrom,OntoDM_191108,output real,None,Machine Learning,OntoDM.owl
N6ad12b1783f04b7e96764194278ec170,None,None,first,OntoDM_433774,language of markov chains,None,Machine Learning,OntoDM.owl
OntoDM_174112,LPCN tree based HC algorithm for multiple path prediction,None,subClassOf,N8046725a74564cab8e858ac3a2c8dca3,None,None,Machine Learning,OntoDM.owl
OntoDM_000101,soft language cost function constraint,None,disjointWith,OntoDM_000103,hard language cost function constraint,None,Machine Learning,OntoDM.owl
OntoDM_000191,database,None,type,Class,None,None,Machine Learning,OntoDM.owl
OntoDM_001334,regression algorithm,None,subClassOf,Nefb5d6fa06a743b09d9e6974bfda4552,None,None,Machine Learning,OntoDM.owl
OntoDM_640624,hierarchical classification decision tree,None,IAO_0000115,"Hierarchical classification decision tree  is a hierarchical classification model and denotes predictive models that are built on data having a labeled graph datatype on the output part, set of features (represented by a descriptive tuple of primitives) on the descriptive part, and it is expressed in the language of decision trees.",None,None,Machine Learning,OntoDM.owl
Ne1335c7b7d18441298b5fadbc0f00d5c,None,None,onProperty,OBI_0000294,is_concretization_of,"Is a relationship between a generically dependent continuant and a specifically dependent continuant. A generically dependent continuant may inhere in more than one entity. It does so by virtue of the fact that there is, for each entity that it inheres, a specifically dependent *concretization* of the generically dependent continuant that is specifically dependent. For instance, consider a story, which is an information artifact that inheres in some number of books. Each book bears some quality that carries the story. The relation between this quality and the generically dependent continuant is that the former is the concretization of the latter.",Machine Learning,OntoDM.owl
N0ee028a5a7eb44948e6b6befa5faf800,None,None,someValuesFrom,OntoDM_150825,output discrete,None,Machine Learning,OntoDM.owl
N873bc5576ddb4ae8a19529cabc4780d6,None,None,onProperty,has_part,None,None,Machine Learning,OntoDM.owl
precedes,None,None,type,TransitiveProperty,None,None,Machine Learning,OntoDM.owl
OBI_0000227,None,None,type,Class,None,None,Machine Learning,OntoDM.owl
OntoDM_865023,multi-class classification model,None,subClassOf,OntoDM_112772,classification model,None,Machine Learning,OntoDM.owl
OBI_0000308,realizes,"Relation between a process and a function, where the unfolding of the 
process requires the execution of the function. Class level: P realizes F iff: 
given any p that instantiates P, there exists some f, t such that f instantiates
 F at t and p *realizes* f. Here, *realizes* is the primitive 
instance level relation [GOC:cjm]",domain,ProcessualEntity,None,None,Machine Learning,OntoDM.owl
Ne3b6dc48082c487aa9f6c1e93edd8e55,None,None,someValuesFrom,OntoDM_372340,DAG based HC task with multiple label paths,None,Machine Learning,OntoDM.owl
OBI_0000011,None,None,type,Class,None,None,Machine Learning,OntoDM.owl
OntoDM_114697,multi-target prediction task,None,disjointWith,OntoDM_208012,time-series prediction task,None,Machine Learning,OntoDM.owl
N99930bf0add44a38a3e844bad6dffa86,None,None,someValuesFrom,OntoDM_000168,data specification,None,Machine Learning,OntoDM.owl
N482fcf7141884b369447e9d39df7c539,None,None,unionOf,N30c5cb56b0a74823b05f056ff947ec46,None,None,Machine Learning,OntoDM.owl
OntoDM_038162,data mining operator,None,subClassOf,OntoDM_748173,operator,None,Machine Learning,OntoDM.owl
Nf0897bc010d74b75a5f0cb64e6ba4c49,None,None,someValuesFrom,N0c902b2a1d65417a8291f8863df9a41a,None,None,Machine Learning,OntoDM.owl
OntoDM_000237,soft evaluation constraint,None,label,soft evaluation constraint,None,None,Machine Learning,OntoDM.owl
OntoDM_000175,predictive modelling algorithm execution,None,type,Class,None,None,Machine Learning,OntoDM.owl
OntoDM_279492,output DAG,None,disjointWith,OntoDM_458784,output tree,None,Machine Learning,OntoDM.owl
OntoDM_372340,DAG based HC task with multiple label paths,None,IAO_0000115,"DAG based hierarchical classification task with multiple label paths is a DAG based hierarchical classification task where the objective is to predict a set of labels organized in a DAG (represented with a output DAG with boolean edges and discrete nodes) from a set of features (represented by a descriptive tuple of primitives datatype), where the data instances are allowed to have multiple paths of labels.",None,None,Machine Learning,OntoDM.owl
OntoDM_942569,structure-based predictive model for primitive output,None,type,Class,None,None,Machine Learning,OntoDM.owl
OntoDM_000288,pattern_discovery_algorithm_implementation,None,subClassOf,N6d40b0088dcd47fcb66418294e3fb870,None,None,Machine Learning,OntoDM.owl
OBI_0000294,is_concretization_of,"Is a relationship between a generically dependent continuant and a specifically dependent continuant. A generically dependent continuant may inhere in more than one entity. It does so by virtue of the fact that there is, for each entity that it inheres, a specifically dependent *concretization* of the generically dependent continuant that is specifically dependent. For instance, consider a story, which is an information artifact that inheres in some number of books. Each book bears some quality that carries the story. The relation between this quality and the generically dependent continuant is that the former is the concretization of the latter.",type,ObjectProperty,None,None,Machine Learning,OntoDM.owl
N057dfafc4d1c435790f7b94ce0f9e8d7,None,None,type,Restriction,None,None,Machine Learning,OntoDM.owl
Nb4cb975a90ee4a44a6ea3abfd2356f2f,None,None,type,Class,None,None,Machine Learning,OntoDM.owl
Nc28f4741dcfe4fd681e696ebf5b197d1,None,None,type,Restriction,None,None,Machine Learning,OntoDM.owl
OntoDM_694510,GC tree based HC algorithm for multiple path prediction,None,label,GC tree based HC algorithm for multiple path prediction,None,None,Machine Learning,OntoDM.owl
OntoDM_900172,GC DAG based HC algorithm for multiple path and non-mandatory leaf node prediction,None,subClassOf,N680f4f8904cc49f58a07d8bf782492cf,None,None,Machine Learning,OntoDM.owl
IAO_0000572,documenting,None,type,Class,None,None,Machine Learning,OntoDM.owl
format,None,None,type,AnnotationProperty,None,None,Machine Learning,OntoDM.owl
OntoDM_000298,feature specification,None,IAO_0000115,"A feature specification is a data item specification that specifies a primitive data feature (belonging to a primitive datatype), used in propositional data mining where the descriptive datatype is usually a tuple of primitive features.",None,None,Machine Learning,OntoDM.owl
OntoDM_020420,LCPN DAG based HC algorithm,None,IAO_0000115,LCPN DAG-based hierarchical classification algorithm is a data mining algorithm that solves a DAG-based hierarchical classification task and as a result produces a hierarchical classification model using a local classifier per parent node (LCPN) approach.,None,None,Machine Learning,OntoDM.owl
OntoDM_616457,language of decision rules,None,label,language of decision rules,None,None,Machine Learning,OntoDM.owl
N817d30def6cc46ca8bc1088a60146cf4,None,None,onProperty,role_of,role_of,None,Machine Learning,OntoDM.owl
OntoDM_000027,output data specification,None,type,Class,None,None,Machine Learning,OntoDM.owl
N9c98c2a8bf554c8eb2e4a596e390506f,None,None,type,Restriction,None,None,Machine Learning,OntoDM.owl
OntoDM_831808,feature-based predictive modeling algorithm for structured output ,None,subClassOf,OntoDM_871327,predictive modeling algorithm for structured output,None,Machine Learning,OntoDM.owl
OntoDM_728533,multi-target binary classification algorithm,None,subClassOf,N8734f75cfcd744849a7f18fb1c359974,None,None,Machine Learning,OntoDM.owl
N51b2f1d8a1b54f39afb2eb2b28e0c640,None,None,rest,N347166dec2e245dfa90ff9862fd45533,None,None,Machine Learning,OntoDM.owl
Nb7e8a0f0273d46ac871b2421e1706853,None,None,onProperty,has_part,None,None,Machine Learning,OntoDM.owl
OntoDM_879928,unlabeled dataset,None,subClassOf,OntoDM_000031,dataset specification,None,Machine Learning,OntoDM.owl
OntoDM_108244,multi-class classification algorithm,None,label,multi-class classification algorithm,None,None,Machine Learning,OntoDM.owl
Nc7e51b0bbdb84b289f32070302559efa,None,None,onProperty,has_part,None,None,Machine Learning,OntoDM.owl
OBI_0000069,None,None,OBI_0000283,obi.owl,None,None,Machine Learning,OntoDM.owl
OntoDM_485256,GC DAG based HC algorithm for multiple path prediction,None,subClassOf,N0926a61799e44004bb6532defb8b87c9,None,None,Machine Learning,OntoDM.owl
SWO_0000393,information processing,None,type,Class,None,None,Machine Learning,OntoDM.owl
OntoDM_688833,regression model,None,subClassOf,OntoDM_207566,feature-based predictive model for primitive output,None,Machine Learning,OntoDM.owl
OntoDM_353154,LCN tree based HC algorithm for single path and mandatory leaf node prediction,None,type,Class,None,None,Machine Learning,OntoDM.owl
OntoDM_000255,cross validation sampling process,None,subClassOf,OntoDM_000143,dataset sampling,None,Machine Learning,OntoDM.owl
N8de7d8191b824f0fbf4b6f8343674c66,None,None,type,Restriction,None,None,Machine Learning,OntoDM.owl
OntoDM_003932,predictive model for primitive output,None,type,Class,None,None,Machine Learning,OntoDM.owl
OntoDM_540049,LC tree based HC algorithm,None,type,Class,None,None,Machine Learning,OntoDM.owl
N76a3611929c247b0b72cc47d6a79ee28,None,None,type,Class,None,None,Machine Learning,OntoDM.owl
OntoDM_718446,structure-based prectictive modeling algorithm for primitive output,None,subClassOf,N24b728701b7f4b2589060396fab9f77e,None,None,Machine Learning,OntoDM.owl
OntoDM_374511,time-series prediction decision tree,None,type,Class,None,None,Machine Learning,OntoDM.owl
OntoDM_570767,multi-label classification algorithm,None,IAO_0000115,Multi-label classification algorithm is a data mining algorithm that solves a multi-label classification task and as a result produces a multi-label classification model.,None,None,Machine Learning,OntoDM.owl
OntoDM_616614,software toolkit,None,label,software toolkit,None,None,Machine Learning,OntoDM.owl
OntoDM_000146,kernel_calculation_process,have to specify the output here!,label,kernel_calculation_process,None,None,Machine Learning,OntoDM.owl
OntoDM_000033,data mining algorithm execution,None,subClassOf,Nb999ca6bc75f4585aef24190df62cc6d,None,None,Machine Learning,OntoDM.owl
N75e5569816684e5182d6a321f88d62e5,None,None,someValuesFrom,OntoDM_000144,DM-dataset,None,Machine Learning,OntoDM.owl
OntoDM_674255,multi-target regression algorithm,None,label,multi-target regression algorithm,None,None,Machine Learning,OntoDM.owl
OBI_0000304,is_manufactured_by,None,label,is_manufactured_by,None,None,Machine Learning,OntoDM.owl
OntoDM_057491,DAG based HC task with single label paths,None,label,DAG based HC task with single label paths,None,None,Machine Learning,OntoDM.owl
N64832076fff74fd8a85b09d72b1c847f,None,None,onProperty,role_of,role_of,None,Machine Learning,OntoDM.owl
OntoDM_829270,LCPN DAG based HC algorithm for single path and non-mandatory leaf node prediction,None,type,Class,None,None,Machine Learning,OntoDM.owl
N5e4a8a8cbdb4447ea861f5d70406a9bd,None,None,someValuesFrom,OntoDM_000144,DM-dataset,None,Machine Learning,OntoDM.owl
OntoDM_000291,refinement operator,None,label,refinement operator,None,None,Machine Learning,OntoDM.owl
Ne317880529d54db591fe01a8d8f554f8,None,None,onProperty,has_part,None,None,Machine Learning,OntoDM.owl
Nda4b9e4e49d5457e8776e43806f33013,None,None,rest,nil,None,None,Machine Learning,OntoDM.owl
OntoDM_354620,feature-based structured output prediction task,None,disjointWith,OntoDM_661861,structure based structured output prediction task,None,Machine Learning,OntoDM.owl
N449c24f122ec47ee860ea8da845f15d3,None,None,someValuesFrom,OntoDM_231548,multi-target binary classification,None,Machine Learning,OntoDM.owl
N1f6260747daa402683d13473529e2cd8,None,None,type,Restriction,None,None,Machine Learning,OntoDM.owl
OntoDM_871327,predictive modeling algorithm for structured output,None,subClassOf,N648f81f33769456dbfc6519fe3894bd1,None,None,Machine Learning,OntoDM.owl
OntoDM_361694,cross validation evaluation algorithm,None,label,cross validation evaluation algorithm,None,None,Machine Learning,OntoDM.owl
N33b23fb6215244db86d4ddaa64601188,None,None,type,Restriction,None,None,Machine Learning,OntoDM.owl
OntoDM_000297,generalization execution,None,subClassOf,Nc96b86fba0ee4cce8324990d7e57b1a0,None,None,Machine Learning,OntoDM.owl
Nb2fc5e179daa448b82bc5c2d199a9d78,None,None,first,OntoDM_150825,output discrete,None,Machine Learning,OntoDM.owl
OBI_0000297,is_concretized_as,"Is a relationship between a specifically dependent continuant and a generically dependent continuant. A generically dependent continuant may inhere in more than one entity. It does so by virtue of the fact that there is, for each entity that it inheres, a specifically dependent *concretization* of the generically dependent continuant that is specifically dependent. For instance, consider a story, which is an information artifact that inheres in some number of books. Each book bears some quality that carries the story. The relation between this quality and the generically dependent continuant is that the former is the concretization of the latter.",OBI_0000283,obi.owl,None,None,Machine Learning,OntoDM.owl
N91eefd3a282e4e0f88d9040bd3f39b5c,None,None,first,OntoDM_269620,precentage train-test split evaluation algorithm,None,Machine Learning,OntoDM.owl
OntoDM_000004,probability distribution ensemble,None,type,Class,None,None,Machine Learning,OntoDM.owl
OntoDM_000237,soft evaluation constraint,None,type,Class,None,None,Machine Learning,OntoDM.owl
Nc8d72eb164144b34a0e09f68ff5424e1,None,None,someValuesFrom,OntoDM_057491,DAG based HC task with single label paths,None,Machine Learning,OntoDM.owl
N27d465256f0042c79d4437c3ce9c6613,None,None,onProperty,has_part,None,None,Machine Learning,OntoDM.owl
OntoDM_555011,LCN DAG based HC algorithm for single path and non-mandatory leaf node prediction,None,subClassOf,Na34e883c91db4e66ac2afa14f0f4ff2c,None,None,Machine Learning,OntoDM.owl
OntoDM_000197,data creation query,None,label,data creation query,None,None,Machine Learning,OntoDM.owl
quality_of,quality_of,None,type,ObjectProperty,None,None,Machine Learning,OntoDM.owl
Nfdcecd83e49143fd92f468f475e7e417,None,None,someValuesFrom,OntoDM_145996,output tuple of boolean,None,Machine Learning,OntoDM.owl
OntoDM_941793,feature-based predictive modeling algorithm for primitive output,None,label,feature-based predictive modeling algorithm for primitive output,None,None,Machine Learning,OntoDM.owl
Nae956aaa894b48c491dd63bcf7dc7a78,None,None,onProperty,OBI_0000308,realizes,"Relation between a process and a function, where the unfolding of the 
process requires the execution of the function. Class level: P realizes F iff: 
given any p that instantiates P, there exists some f, t such that f instantiates
 F at t and p *realizes* f. Here, *realizes* is the primitive 
instance level relation [GOC:cjm]",Machine Learning,OntoDM.owl
OntoDM_669483,LCL tree based HC algorithm for single path prediction,None,subClassOf,Nac2cf1a0ba1b438aa86e5d1f03088fd6,None,None,Machine Learning,OntoDM.owl
OntoDM_733255,multi-target classification task,None,label,multi-target classification task,None,None,Machine Learning,OntoDM.owl
Nfc16d53161e94e4893cb283b56d3b26d,None,None,type,Restriction,None,None,Machine Learning,OntoDM.owl
OntoDM_000034,generalization specification,represents class of generalizations as in Dzeroski paper,subClassOf,OBI_0000658,None,None,Machine Learning,OntoDM.owl
N648f81f33769456dbfc6519fe3894bd1,None,None,onProperty,has_part,None,None,Machine Learning,OntoDM.owl
OBI_0000968,device,None,type,Class,None,None,Machine Learning,OntoDM.owl
OntoDM_341564,output tuple of primitives,None,disjointWith,OntoDM_516954,output sequence,None,Machine Learning,OntoDM.owl
OntoDM_000249,evaluation constraint,None,type,Class,None,None,Machine Learning,OntoDM.owl
OntoDM_537602,None,None,subClassOf,N3311700fe92c4d7e912f5fbf0df5985d,None,None,Machine Learning,OntoDM.owl
N68a3be6922034c5c9f3889bc13448b1a,None,None,someValuesFrom,OntoDM_352467,output tuple of discrete,None,Machine Learning,OntoDM.owl
OntoDM_000293,intra_cluster_variance,None,subClassOf,OntoDM_000219,clustering evaluation function specification,None,Machine Learning,OntoDM.owl
OntoDM_616614,software toolkit,None,subClassOf,Nc7566790f62648349aba2d6bb97e4443,None,None,Machine Learning,OntoDM.owl
OBI_0000299,has_specified_output,None,range,Continuant,Continuant,None,Machine Learning,OntoDM.owl
OntoDM_625176,evaluation algorithm implementation,None,subClassOf,OntoDM_112569,algorithm implementation,None,Machine Learning,OntoDM.owl
OntoDM_036834,LPCN tree based HC algorithm for multiple path and mandatory leaf node prediction,None,subClassOf,Nd9f20274190f434cbef374751b4e8730,None,None,Machine Learning,OntoDM.owl
OntoDM_000128,feature set specification,None,label,feature set specification,None,None,Machine Learning,OntoDM.owl
OntoDM_722523,multi-target classification algorithm,None,subClassOf,Nda4c888c2d9b499580cd835d4ee73af1,None,None,Machine Learning,OntoDM.owl
OntoDM_182357,data mining scenario,None,label,data mining scenario,None,None,Machine Learning,OntoDM.owl
OntoDM_000164,post_processing_algorithm_implementation,None,label,post_processing_algorithm_implementation,None,None,Machine Learning,OntoDM.owl
OntoDM_000022,pattern quality,None,type,Class,None,None,Machine Learning,OntoDM.owl
OBI_0000293,has_specified_input,None,label,has_specified_input,None,None,Machine Learning,OntoDM.owl
N1e5d9b69cac94b60b16a22707af137ac,None,None,unionOf,Ncd6529a78b8946c5ab8ec4b12c461570,None,None,Machine Learning,OntoDM.owl
OntoDM_609184,binary classification dataset,None,type,Class,None,None,Machine Learning,OntoDM.owl
N8d33dd1d01a64dadb129752f3beda122,None,None,type,Restriction,None,None,Machine Learning,OntoDM.owl
DependentContinuant,None,None,type,Class,None,None,Machine Learning,OntoDM.owl
Ne169c4507b60459c8f4b3eb45641609b,None,None,type,Restriction,None,None,Machine Learning,OntoDM.owl
N6526881c1cef4167988e63d462f5ba81,None,None,first,OntoDM_000036,predictive model,"A predictive model M for types Td and Tc is a function that takes an object of type Td and returns and object of type Tc, i.e. has the signature m::Td-->Tc.",Machine Learning,OntoDM.owl
OntoDM_078701,transactional dataset,None,type,Class,None,None,Machine Learning,OntoDM.owl
N3adddb5c720a4ba597318488c6a0d1d9,None,None,onProperty,OBI_0000299,has_specified_output,None,Machine Learning,OntoDM.owl
N680f4f8904cc49f58a07d8bf782492cf,None,None,onProperty,has_part,None,None,Machine Learning,OntoDM.owl
N58fb525d908a464387b9c93d717ea5e6,None,None,onProperty,OBI_0000308,realizes,"Relation between a process and a function, where the unfolding of the 
process requires the execution of the function. Class level: P realizes F iff: 
given any p that instantiates P, there exists some f, t such that f instantiates
 F at t and p *realizes* f. Here, *realizes* is the primitive 
instance level relation [GOC:cjm]",Machine Learning,OntoDM.owl
OntoDM_931732,hirearchical classification task,None,subClassOf,OntoDM_354620,feature-based structured output prediction task,None,Machine Learning,OntoDM.owl
OntoDM_771971,GC tree based HC algorithm for multiple path and non-mandatory leaf node prediction,None,type,Class,None,None,Machine Learning,OntoDM.owl
OntoDM_495960,multi-target classification model,None,subClassOf,N6215503c802d43b287a27fc9ac453209,None,None,Machine Learning,OntoDM.owl
N963d0f6f9c784e8f8dcc0ab5ac4776d5,None,None,someValuesFrom,N98076625e73447e18625629571fbd51b,None,None,Machine Learning,OntoDM.owl
N259573f1d4c94e30bf9cfef2f77f04ce,None,None,someValuesFrom,OntoDM_000041,bootstrap sampling process,None,Machine Learning,OntoDM.owl
RealizableEntity,None,None,subClassOf,SpecificallyDependentContinuant,None,None,Machine Learning,OntoDM.owl
OntoDM_000235,predictive modelling task,"In the task of predictive modeling, we are given a dataset that consists of examples of the form (d,o), where d is of type Td and each o is of type To. To learn a predictive model means to find a mapping from description to output m::Td--->To that fits data closly.",type,Class,None,None,Machine Learning,OntoDM.owl
OBI_0000417,achieves_planned_objective,,range,IAO_0000005,None,None,Machine Learning,OntoDM.owl
OntoDM_000038,data mining algorithm,None,type,Class,None,None,Machine Learning,OntoDM.owl
Nc96b86fba0ee4cce8324990d7e57b1a0,None,None,onProperty,OBI_0000308,realizes,"Relation between a process and a function, where the unfolding of the 
process requires the execution of the function. Class level: P realizes F iff: 
given any p that instantiates P, there exists some f, t such that f instantiates
 F at t and p *realizes* f. Here, *realizes* is the primitive 
instance level relation [GOC:cjm]",Machine Learning,OntoDM.owl
OntoDM_020420,LCPN DAG based HC algorithm,None,subClassOf,OntoDM_942737,LC DAG based HC algorithm,None,Machine Learning,OntoDM.owl
N5c1b06bb2c464750a57c4c0deae0c4fb,None,None,rest,Naf2e4b4659304711a4cdb36da1d670db,None,None,Machine Learning,OntoDM.owl
OntoDM_000173,language cost function,The language cost functions are used in language constraints concern the data part of generalizations. Most often they are related to the size/complexity of generalizations.,comment,complexity of generalizations.,None,None,Machine Learning,OntoDM.owl
Nd99a801f13dd4bc8b672c9c46df5e603,None,None,first,OntoDT_591397,None,None,Machine Learning,OntoDM.owl
Nd9f20274190f434cbef374751b4e8730,None,None,type,Restriction,None,None,Machine Learning,OntoDM.owl
N9222f82124614b00959b945cb800d16b,None,None,someValuesFrom,OntoDM_038162,data mining operator,None,Machine Learning,OntoDM.owl
OntoDM_000282,predictive model evaluation,None,label,predictive model evaluation,None,None,Machine Learning,OntoDM.owl
OntoDM_354620,feature-based structured output prediction task,None,subClassOf,OntoDM_600958,None,None,Machine Learning,OntoDM.owl
Ne5574b4b4a294b238ab33145816e96ba,None,None,someValuesFrom,OntoDM_000238,None,None,Machine Learning,OntoDM.owl
N58fb525d908a464387b9c93d717ea5e6,None,None,someValuesFrom,OntoDM_817888,data mining workflow,None,Machine Learning,OntoDM.owl
OntoDM_000309,predictive model execution,None,subClassOf,OntoDM_000297,generalization execution,None,Machine Learning,OntoDM.owl
OntoDM_036834,LPCN tree based HC algorithm for multiple path and mandatory leaf node prediction,None,disjointWith,OntoDM_919659,LPCN tree based HC algorithm for multiple path and non-mandatory leaf node prediction,None,Machine Learning,OntoDM.owl
N92caf7495ddd4a3fb139a1fc3254cbb6,None,None,someValuesFrom,OntoDM_182357,data mining scenario,None,Machine Learning,OntoDM.owl
OntoDM_000269,train set role,None,label,train set role,None,None,Machine Learning,OntoDM.owl
OntoDM_247510,output set of primitives,None,subClassOf,OntoDM_835948,output structured data specification,None,Machine Learning,OntoDM.owl
OntoDM_730046,LCN tree based HC algorithm for multiple path and non-mandatory leaf node prediction,None,disjointWith,OntoDM_901970,LCN tree based HC algorithm for multiple path and mandatory leaf node prediction,None,Machine Learning,OntoDM.owl
OntoDM_000316,clustering,"A clustering C on a set of objects S of type T is a function from S to {1,...,k} where k is the number of clusters.",subClassOf,N272c352e7cb141c5a7f9a65f287edfa6,None,None,Machine Learning,OntoDM.owl
OntoDM_608558,None,None,IAO_0000115,unlabeled feature-based dataset  is a dataset specification of unlabeled dataset with tuple of primitives as a descriptive datatype specification and descriptive feature set specification.,None,None,Machine Learning,OntoDM.owl
N6012bb31e0e84d45ad73a286d0cb9d31,None,None,type,Restriction,None,None,Machine Learning,OntoDM.owl
IAO_0000136,is_about,None,OBI_0000283,iao.owl,None,None,Machine Learning,OntoDM.owl
N70167e09ef2d410293438db8d0c00d4a,None,None,someValuesFrom,OntoDM_000175,predictive modelling algorithm execution,None,Machine Learning,OntoDM.owl
N05c5bde226594c23bdc44dadd6b6414f,None,None,type,Restriction,None,None,Machine Learning,OntoDM.owl
OntoDM_491182,DAG based HC task,None,type,Class,None,None,Machine Learning,OntoDM.owl
Nab4de437d00d4567b4e5c3395bb58b8b,None,None,someValuesFrom,N64552cd4ffaa413aa59f580ea9f8ae75,None,None,Machine Learning,OntoDM.owl
OntoDM_783954,multi-target classification dataset,None,type,Class,None,None,Machine Learning,OntoDM.owl
OntoDM_150825,output discrete,None,type,Class,None,None,Machine Learning,OntoDM.owl
Definition,None,None,type,AnnotationProperty,None,None,Machine Learning,OntoDM.owl
OntoDM_000269,train set role,None,type,Class,None,None,Machine Learning,OntoDM.owl
IAO_0000136,is_about,None,label,is_about,None,None,Machine Learning,OntoDM.owl
OntoDM_000000,prediction_error,None,type,Class,None,None,Machine Learning,OntoDM.owl
OntoDM_917475,evaluation algorithm execution,None,subClassOf,OntoDM_147247,algorithm execution,None,Machine Learning,OntoDM.owl
N495c0e6c1a6b4e23af69fe0cdc9c78d2,None,None,type,Restriction,None,None,Machine Learning,OntoDM.owl
Nedc62c11fe02403b867c310d68fc96d6,None,None,onProperty,has_part,None,None,Machine Learning,OntoDM.owl
OntoDM_616457,language of decision rules,None,type,Class,None,None,Machine Learning,OntoDM.owl
OntoDM_603253,scenario,None,label,scenario,None,None,Machine Learning,OntoDM.owl
N667b38d5e2cc452f879f6042b68f01c5,None,None,type,Restriction,None,None,Machine Learning,OntoDM.owl
Nc267a846d35342cd9d8a4c85d4313623,None,None,someValuesFrom,OntoDM_000309,predictive model execution,None,Machine Learning,OntoDM.owl
OntoDM_349672,separate test set evaluation algorithm,None,subClassOf,OntoDM_730934,evaluation algorithm,None,Machine Learning,OntoDM.owl
N6f361f5b285b4ea8bf02cec3c999c11d,None,None,someValuesFrom,OntoDM_000122,combining function,Function that is used to combine other functions,Machine Learning,OntoDM.owl
OntoDM_247241,multi-label classification model,None,disjointWith,OntoDM_368254,time series prediction model,None,Machine Learning,OntoDM.owl
OntoDM_001334,regression algorithm,None,disjointWith,OntoDM_171503,flat classification algorithm,None,Machine Learning,OntoDM.owl
