Subject Class,Subject Label,Subject Comment,Predicate,Object Class,Object Label,Object Comment,Domain,Ontology Source
N3dba35aa0d1b4af3b1d5ade122bec66a,None,None,someValuesFrom,PATO_0000461,normal,None,Microscopy,cmpo.owl
N131beb449fca4ee0b73bd2a48f9181ae,None,None,type,Axiom,None,None,Microscopy,cmpo.owl
PATO_0000599,decreased width,None,label,decreased width,None,None,Microscopy,cmpo.owl
GO_0043229,intracellular organelle,None,subClassOf,GO_0043226,organelle,None,Microscopy,cmpo.owl
N3db1c635650042bcb475c2ce343bb09f,None,None,annotatedSource,CMPO_0000392,protein localized in cell periphery phenotype,None,Microscopy,cmpo.owl
GO_0019438,aromatic compound biosynthetic process,None,hasNarrowSynonym,aromatic hydrocarbon biosynthesis,None,None,Microscopy,cmpo.owl
GO_0004519,endonuclease activity,None,hasDbXref,Reactome:REACT_1914,None,None,Microscopy,cmpo.owl
Na88cb0c15bc94c1c93b860cc811e4e70,None,None,onProperty,RO_0002213,positively regulates,None,Microscopy,cmpo.owl
N282199c772504ebd9c9ad26fff681bc8,None,None,createdBy,OPPL_pattern,None,None,Microscopy,cmpo.owl
GO_0050799,None,None,inSubset,gosubset_prok,None,Prokaryotic GO subset,Microscopy,cmpo.owl
N04caa8832eff48ca9dee480e7beb0d33,None,None,type,Axiom,None,None,Microscopy,cmpo.owl
Necab12c0e9b344d5b66a649658d0bfee,None,None,type,Restriction,None,None,Microscopy,cmpo.owl
GO_0043815,None,None,inSubset,gosubset_prok,None,Prokaryotic GO subset,Microscopy,cmpo.owl
PATO_0001803,None,None,inSubset,value_slim,None,None,Microscopy,cmpo.owl
CMPO_0000035,cell growth phenotype,None,id,CMPO:0000035,None,None,Microscopy,cmpo.owl
N95fc9d538afd4813b52a82dcf390d2f4,None,None,annotatedTarget,up regulation of protein localisation to nucleus,None,None,Microscopy,cmpo.owl
PATO_0001867,None,None,inSubset,value_slim,None,None,Microscopy,cmpo.owl
N8f9e7663765d4dc5bb31c2285154d368,None,None,someValuesFrom,GO_0006351,"transcription, DNA-templated",None,Microscopy,cmpo.owl
N1b2b8e14ead84021b4f105d315eddba9,None,None,rest,N07959ce92930400ba22167c3fead6d4c,None,None,Microscopy,cmpo.owl
Nf7ee6b509f2a4252a608feed706fc54e,None,None,type,Axiom,None,None,Microscopy,cmpo.owl
GO_0044700,single organism signaling,None,IAO_0000412,go.owl,None,None,Microscopy,cmpo.owl
N879127f5894348dea529092c073cedb7,None,None,hasDbXref,GOC:dos,None,None,Microscopy,cmpo.owl
GO_0044426,None,None,inSubset,gocheck_do_not_annotate,None,Term not to be used for direct annotation,Microscopy,cmpo.owl
GO_0020012,None,None,inSubset,gosubset_prok,None,Prokaryotic GO subset,Microscopy,cmpo.owl
GO_0042393,None,None,inSubset,goslim_generic,None,Generic GO slim,Microscopy,cmpo.owl
Ne60d0381450f4eff8a4aa0eaf2cf4736,"Activation of ATR in response to replication stress, Canis familiaris",None,type,Axiom,None,None,Microscopy,cmpo.owl
N1cff7dee291a4c22af291d7b38c24209,None,None,hasDbXref,GOC:mah,None,None,Microscopy,cmpo.owl
GO_0075136,None,None,inSubset,gosubset_prok,None,Prokaryotic GO subset,Microscopy,cmpo.owl
PATO_0002097,None,None,inSubset,disposition_slim,None,None,Microscopy,cmpo.owl
Nf422e71ef0b84a55b9e9bf039ed0abb9,None,None,someValuesFrom,GO_0000910,cytokinesis,"Note that when annotating eukaryotic species, mitotic or meiotic cytokinesis should always be specified for manual annotation and for prokaryotic species use 'FtsZ-dependent cytokinesis ; GO:0043093' or Cdv-dependent cytokinesis ; GO:0061639.  Also, note that cytokinesis does not necessarily result in physical separation and detachment of the two daughter cells from each other.",Microscopy,cmpo.owl
GO_0007010,cytoskeleton organization,None,hasRelatedSynonym,cytoskeleton organization and biogenesis,None,None,Microscopy,cmpo.owl
GO_0030246,None,None,inSubset,goslim_pir,None,PIR GO slim,Microscopy,cmpo.owl
GO_0009014,None,None,inSubset,gosubset_prok,None,Prokaryotic GO subset,Microscopy,cmpo.owl
GO_0004536,deoxyribonuclease activity,None,type,Class,None,None,Microscopy,cmpo.owl
GO_0009058,biosynthetic process,None,hasExactSynonym,formation,None,None,Microscopy,cmpo.owl
CMPO_0000138,decreased focal adhesion length phenotype,None,label,decreased focal adhesion length phenotype,None,None,Microscopy,cmpo.owl
Nf6acfff453e041f6a9be6a8ee01a70e1,"Activation of ATR in response to replication stress, Rattus norvegicus",None,annotatedTarget,Reactome:REACT_29691,None,None,Microscopy,cmpo.owl
PATO_0001325,radial symmetry,None,hasOBONamespace,quality,None,None,Microscopy,cmpo.owl
N097063123f644e7d8dd65821429750cc,None,None,annotatedSource,GO_0010647,positive regulation of cell communication,None,Microscopy,cmpo.owl
Ne4745d4b08db4ae2bee9b66ba2c78fbf,None,None,hasDbXref,GOC:ecd,None,None,Microscopy,cmpo.owl
Nfe0c74664fa345808546bb72e7047ece,None,None,annotatedProperty,hasRelatedSynonym,has_related_synonym,None,Microscopy,cmpo.owl
CMPO_0000376,microtubule spindle morphology phenotype,None,id,CMPO:0000376,None,None,Microscopy,cmpo.owl
GO_0016049,cell growth,None,hasExactSynonym,growth of cell,None,None,Microscopy,cmpo.owl
CMPO_0000144,decreased nuclei size in G1 phenotype,None,inSubset,cmpo,None,None,Microscopy,cmpo.owl
CMPO_0000220,cell apoptosis phenotype,None,id,CMPO:0000220,None,None,Microscopy,cmpo.owl
Nc7aa29749fe94c9fb465396a44364302,None,None,type,Axiom,None,None,Microscopy,cmpo.owl
N77fb7d04f7ba4809b8f290cb500d4a11,None,None,onProperty,BFO_0000051,has_part,None,Microscopy,cmpo.owl
Nbc59ff4a57e045da901d2e6d005983df,None,None,annotatedTarget,"Any process that stops, prevents or reduces the frequency, rate or extent of RNA biosynthetic process.",None,None,Microscopy,cmpo.owl
Na7f3488f0af44a0eb67b91f0be731b6f,None,None,annotatedProperty,hasExactSynonym,has_exact_synonym,None,Microscopy,cmpo.owl
GO_0015085,None,None,inSubset,gosubset_prok,None,Prokaryotic GO subset,Microscopy,cmpo.owl
GO_0016434,None,None,inSubset,gosubset_prok,None,Prokaryotic GO subset,Microscopy,cmpo.owl
RO_0002105,None,None,IAO_0000114,IAO_0000125,None,None,Microscopy,cmpo.owl
N291a6178287649d4ab323da89693a68d,None,None,type,Restriction,None,None,Microscopy,cmpo.owl
CMPO_0000219,mitotic chromosome decondensation phenotype,None,type,Class,None,None,Microscopy,cmpo.owl
GO_0051179,localization,None,inSubset,goslim_pir,None,PIR GO slim,Microscopy,cmpo.owl
N5ce7fc25cedf4d7a8cd2549e3c46a6e6,None,None,annotatedSource,GO_0003964,RNA-directed DNA polymerase activity,None,Microscopy,cmpo.owl
GO_0070727,cellular macromolecule localization,None,label,cellular macromolecule localization,None,None,Microscopy,cmpo.owl
PATO_0001929,variability of shape,None,IAO_0000412,pato.owl,None,None,Microscopy,cmpo.owl
GO_0003735,None,None,inSubset,gosubset_prok,None,Prokaryotic GO subset,Microscopy,cmpo.owl
N84212833d0e5415cbcfdfa2bd3b3dcea,None,None,first,GO_0046907,intracellular transport,None,Microscopy,cmpo.owl
N75f891b93b6d442a9585f0393bade67d,None,None,onProperty,RO_0000052,inheres_in,None,Microscopy,cmpo.owl
CMPO_0000266,asymmetric lamellipodia phenotype,None,label,asymmetric lamellipodia phenotype,None,None,Microscopy,cmpo.owl
GO_0000985,None,None,inSubset,gosubset_prok,None,Prokaryotic GO subset,Microscopy,cmpo.owl
N0c5dabd7838e4f9eab4c130c0a304a3e,None,None,first,Nd295d0708f6143d0904a5788ff2c46e1,None,None,Microscopy,cmpo.owl
GO_0008666,None,None,inSubset,gosubset_prok,None,Prokaryotic GO subset,Microscopy,cmpo.owl
N5e6c4b0c3d834a7e9e391e125de939b1,"Elongation of Extended Telomeric Chromosome End, Sus scrofa",None,annotatedSource,GO_0003720,telomerase activity,None,Microscopy,cmpo.owl
N0b3bb72f079448d09757ca284331af58,None,None,annotatedSource,GO_0023051,regulation of signaling,None,Microscopy,cmpo.owl
PATO_0000634,None,None,inSubset,value_slim,None,None,Microscopy,cmpo.owl
GO_0005938,cell cortex,None,hasDbXref,Wikipedia:Cell_cortex,None,None,Microscopy,cmpo.owl
N18050d13d2e24ee396a85fef6da6409e,"Apoptotic execution phase, Sus scrofa",None,type,Axiom,None,None,Microscopy,cmpo.owl
PATO_0002044,None,None,inSubset,value_slim,None,None,Microscopy,cmpo.owl
GO_0039611,None,None,inSubset,virus_checked,None,Viral overhaul terms,Microscopy,cmpo.owl
CMPO_0000413,more cells with S phase microtubule arrays phenotype,None,equivalentClass,N9d6ec919208b4fbd87980a4263ddb71d,None,None,Microscopy,cmpo.owl
CMPO_0000448,cell killing phenotype,None,prefLabel,cell killing phenotype,None,None,Microscopy,cmpo.owl
Nf3b2530de2cc4f88b98fa1d283598e08,None,None,rest,N9a7b3fd51c874f97a8b8453b9d2c68c7,None,None,Microscopy,cmpo.owl
GO_0043933,None,None,inSubset,gosubset_prok,None,Prokaryotic GO subset,Microscopy,cmpo.owl
GO_0051095,None,None,inSubset,gosubset_prok,None,Prokaryotic GO subset,Microscopy,cmpo.owl
N48eee9b54e134b89b7ab6bdba8ca3954,None,None,first,PATO_0002002,has extra parts of type,"In polydactyly, the bearer of the quality is the hand, and the entity type being counted is 'finger'. In EQ syntax, E=hand, Q=<this> E2=finger.",Microscopy,cmpo.owl
GO_0090305,nucleic acid phosphodiester bond hydrolysis,None,type,Class,None,None,Microscopy,cmpo.owl
GO_0007076,mitotic chromosome condensation,None,subClassOf,GO_1903047,mitotic cell cycle process,None,Microscopy,cmpo.owl
GO_0005739,mitochondrion,"Some anaerobic or microaerophilic organisms (e.g. Entamoeba histolytica, Giardia intestinalis and several Microsporidia species) do not have mitochondria, and contain mitochondrion-related organelles (MROs) instead, called mitosomes or hydrogenosomes, very likely derived from mitochondria. To annotate gene products located in these mitochondrial relics in species such as Entamoeba histolytica, Giardia intestinalis or others, please use GO:0032047 'mitosome' or GO:0042566 'hydrogenosome'. (See PMID:24316280 for a list of species currently known to contain mitochondrion-related organelles.)",IAO_0000412,go.owl,None,None,Microscopy,cmpo.owl
Nf8555cdf45cc405fb36a6345f813fb24,None,None,type,Restriction,None,None,Microscopy,cmpo.owl
GO_0043807,None,None,inSubset,gosubset_prok,None,Prokaryotic GO subset,Microscopy,cmpo.owl
Nf0c54f454ba54328816312937da0efaa,None,None,type,Axiom,None,None,Microscopy,cmpo.owl
CMPO_0000306,delayed process phenotype,None,inSubset,cmpo,None,None,Microscopy,cmpo.owl
GO_0046521,None,None,inSubset,gosubset_prok,None,Prokaryotic GO subset,Microscopy,cmpo.owl
N5dc16532c7f845009c39fd0f7ae76381,"NADE modulates death signalling, Canis familiaris",None,annotatedProperty,hasDbXref,database_cross_reference,None,Microscopy,cmpo.owl
Nf280ff69eb6e4f5585e36b27b625dd9e,None,None,onProperty,RO_0000052,inheres_in,None,Microscopy,cmpo.owl
GO_0008704,None,None,inSubset,gosubset_prok,None,Prokaryotic GO subset,Microscopy,cmpo.owl
GO_0002456,T cell mediated immunity,This term was added by GO_REF:0000022.,id,GO:0002456,None,None,Microscopy,cmpo.owl
GO_0004845,None,None,inSubset,gosubset_prok,None,Prokaryotic GO subset,Microscopy,cmpo.owl
N78c00361cb2a48d8ae8461f6830514db,None,None,annotatedProperty,IAO_0000115,None,None,Microscopy,cmpo.owl
N08c8b4744ecb4abcb0f336323aa87249,None,None,annotatedProperty,hasExactSynonym,has_exact_synonym,None,Microscopy,cmpo.owl
N2a452ddc406c4e46928ef9134ba3978b,None,None,first,Nd60024cd3d3143e8b972dc1bce8ff10d,None,None,Microscopy,cmpo.owl
N2b468c6d93c440ab91bc81e4468d401a,None,None,intersectionOf,N13aa932bc392459f9f03f04f8a6960a5,None,None,Microscopy,cmpo.owl
Nf60231ab6c89407e89fb2e5e1bedf021,None,None,type,Restriction,None,None,Microscopy,cmpo.owl
N0f46291fdb16425481dd16b52d292ab5,None,None,intersectionOf,Nb5b4a93a04a84f059a3d4fde6cfed5c6,None,None,Microscopy,cmpo.owl
GO_0044446,intracellular organelle part,"Note that this term is in the subset of terms that should not be used for direct gene product annotation. Instead, select a child term or, if no appropriate child term exists, please request a new term. Direct annotations to this term may be amended during annotation QC.",hasOBONamespace,cellular_component,None,None,Microscopy,cmpo.owl
has_dividend_quality,has_dividend_quality,None,type,ObjectProperty,None,None,Microscopy,cmpo.owl
N4565817f069041e7813a42d9ed63af10,None,None,onProperty,BFO_0000051,has_part,None,Microscopy,cmpo.owl
GO_0051340,None,None,inSubset,gosubset_prok,None,Prokaryotic GO subset,Microscopy,cmpo.owl
GO_0044424,intracellular part,"Note that this term is in the subset of terms that should not be used for direct gene product annotation. Instead, select a child term or, if no appropriate child term exists, please request a new term. Direct annotations to this term may be amended during annotation QC.",inSubset,goantislim_grouping,None,Grouping classes that can be excluded,Microscopy,cmpo.owl
CMPO_0000243,actin-mediated cell contraction phenotype,None,subClassOf,CMPO_0000244,cell component movement phenotype,None,Microscopy,cmpo.owl
N85473019f50d48dfae07e391fdc6caeb,"Binding of ATR-ATRIP to the RPA-ssDNA complex, Canis familiaris",None,type,Axiom,None,None,Microscopy,cmpo.owl
GO_0002102,podosome,"Note that podosomes can be distinguished from other F-actin-rich structures or from other matrix contacts. For example, focal adhesions and focal contacts do not display a core structure of F-actin. Unlike focal adhesions, podosome assembly does not require de novo protein synthesis. However, most of the podosome ring components are found in focal adhesions and other cell-matrix contacts. Podosomes are typically found in cells that cross tissue boundaries, recruited to the leading edge of migrating cells, and are often sites of extracellular matrix degradation.",hasOBONamespace,cellular_component,None,None,Microscopy,cmpo.owl
N3292fd739124446d8d9d6b7c1c3f73f9,None,None,annotatedTarget,"Any constituent part of a mitochondrion, a semiautonomous, self replicating organelle that occurs in varying numbers, shapes, and sizes in the cytoplasm of virtually all eukaryotic cells. It is notably the site of tissue respiration.",None,None,Microscopy,cmpo.owl
N3205d071862d4d75ae37824fb12c77a0,None,None,intersectionOf,N7c754834ad704bc39f329c596ee4327d,None,None,Microscopy,cmpo.owl
N7246aeb75e0e4ab288462c3db207ce77,"uPAR-acyl-GPI + H2O -> uPAR + long-chain fatty acid, Mus musculus",None,annotatedProperty,hasDbXref,database_cross_reference,None,Microscopy,cmpo.owl
PATO_0001427,None,None,inSubset,attribute_slim,None,None,Microscopy,cmpo.owl
GO_0016020,membrane,None,label,membrane,None,None,Microscopy,cmpo.owl
Nb025418e6f8e451da923173304483c87,None,None,type,Restriction,None,None,Microscopy,cmpo.owl
CMPO_0000415,cell response to DNA damage phenotype,None,equivalentClass,N88934cb0d5f54a2e821e0eab46d43c49,None,None,Microscopy,cmpo.owl
N4bb9aaed91074a0b9780c32efe186759,None,None,type,Restriction,None,None,Microscopy,cmpo.owl
GO_0018069,None,None,inSubset,gosubset_prok,None,Prokaryotic GO subset,Microscopy,cmpo.owl
GO_0006995,None,None,inSubset,gosubset_prok,None,Prokaryotic GO subset,Microscopy,cmpo.owl
GO_0005856,cytoskeleton,None,inSubset,goslim_aspergillus,None,Aspergillus GO slim,Microscopy,cmpo.owl
GO_0044662,None,None,inSubset,gosubset_prok,None,Prokaryotic GO subset,Microscopy,cmpo.owl
CMPO_0000411,fewer cells with S phase microtubule arrays phenotype,None,label,fewer cells with S phase microtubule arrays phenotype,None,None,Microscopy,cmpo.owl
GO_0052078,None,None,inSubset,gosubset_prok,None,Prokaryotic GO subset,Microscopy,cmpo.owl
GO_0010628,positive regulation of gene expression,None,IAO_0000115,"Any process that increases the frequency, rate or extent of gene expression. Gene expression is the process in which a gene's coding sequence is converted into a mature gene product or products (proteins or RNA). This includes the production of an RNA transcript as well as any processing to produce a mature RNA product or an mRNA (for protein-coding genes) and the translation of that mRNA into protein. Protein maturation is included when required to form an active form of a product from an inactive precursor form.",None,None,Microscopy,cmpo.owl
GO_0000376,None,None,inSubset,gosubset_prok,None,Prokaryotic GO subset,Microscopy,cmpo.owl
GO_0016848,None,None,inSubset,gosubset_prok,None,Prokaryotic GO subset,Microscopy,cmpo.owl
Ne97f9acfaffc41c8bc49064a45c39ee8,"Activation of the AP-1 family of transcription factors, Sus scrofa",None,label,"Activation of the AP-1 family of transcription factors, Sus scrofa",None,None,Microscopy,cmpo.owl
Na5804316837a4022becfc8190294194f,None,None,first,GO_0065007,biological regulation,None,Microscopy,cmpo.owl
N42e9a5ec58aa4a299fc647550db7cabb,None,None,type,Axiom,None,None,Microscopy,cmpo.owl
CMPO_0000423,mitotic telophase phenotype,None,id,CMPO:0000423,None,None,Microscopy,cmpo.owl
N40e2a1dfc5c544c197855fccfa6b0848,None,None,type,Restriction,None,None,Microscopy,cmpo.owl
GO_0047456,None,None,inSubset,gosubset_prok,None,Prokaryotic GO subset,Microscopy,cmpo.owl
GO_0048522,positive regulation of cellular process,None,subClassOf,GO_0050794,regulation of cellular process,None,Microscopy,cmpo.owl
CMPO_0000042,increased cell component number phenotype,None,inSubset,cmpo,None,None,Microscopy,cmpo.owl
Ne044b817ea39412b8d547af29ba6b4ea,None,None,createdBy,OPPL_pattern,None,None,Microscopy,cmpo.owl
GO_0006063,None,None,inSubset,gosubset_prok,None,Prokaryotic GO subset,Microscopy,cmpo.owl
PATO_0002128,None,None,inSubset,value_slim,None,None,Microscopy,cmpo.owl
Nca4fea5bc4344ef8923f1058c3e98675,None,None,annotatedProperty,IAO_0000115,None,None,Microscopy,cmpo.owl
Nfe995157e5c643f2b856f2c1ba335c8c,None,None,annotatedTarget,PMID: 23509072,None,None,Microscopy,cmpo.owl
Naef237f925234b2fa49a3c669f9ee7cc,None,None,intersectionOf,N64d37200656f4f22a74c76f2b84344d9,None,None,Microscopy,cmpo.owl
GO_0006168,None,None,inSubset,gosubset_prok,None,Prokaryotic GO subset,Microscopy,cmpo.owl
GO_0006260,DNA replication,See also the biological process terms 'DNA-dependent DNA replication ; GO:0006261' and 'RNA-dependent DNA replication ; GO:0006278'.,hasDbXref,Reactome:REACT_96115,None,None,Microscopy,cmpo.owl
GO_0048519,negative regulation of biological process,None,equivalentClass,N65466ada68794332ad6c4b553fa87826,None,None,Microscopy,cmpo.owl
Ncc3510605b62423d831419b523216635,None,None,first,PATO_0002002,has extra parts of type,"In polydactyly, the bearer of the quality is the hand, and the entity type being counted is 'finger'. In EQ syntax, E=hand, Q=<this> E2=finger.",Microscopy,cmpo.owl
GO_0004644,None,None,inSubset,gosubset_prok,None,Prokaryotic GO subset,Microscopy,cmpo.owl
GO_0019471,None,None,inSubset,gosubset_prok,None,Prokaryotic GO subset,Microscopy,cmpo.owl
N35cb5d9c5ba04bc99ac385f41ba5b3cc,None,None,annotatedSource,GO_0006929,substrate-dependent cell migration,None,Microscopy,cmpo.owl
CMPO_0000120,elongated nucleus,None,type,Class,None,None,Microscopy,cmpo.owl
GO_0006139,nucleobase-containing compound metabolic process,None,id,GO:0006139,None,None,Microscopy,cmpo.owl
CMPO_0000228,decreased axon length phenotype,None,equivalentClass,N1982216d6ea34309bd866e13ec4bc167,None,None,Microscopy,cmpo.owl
GO_0016853,None,None,inSubset,goslim_metagenomics,None,Metagenomics GO slim,Microscopy,cmpo.owl
GO_0008836,None,None,inSubset,gosubset_prok,None,Prokaryotic GO subset,Microscopy,cmpo.owl
GO_0006225,None,None,inSubset,gosubset_prok,None,Prokaryotic GO subset,Microscopy,cmpo.owl
Nb2f8c8a36d8241c996d1167b552d41c8,None,None,onProperty,BFO_0000050,part_of,None,Microscopy,cmpo.owl
N125deea247874bb8ada79b5a96bb2e29,None,None,type,Class,None,None,Microscopy,cmpo.owl
Nb9add274ce7042f38077408734f9492a,None,None,type,Axiom,None,None,Microscopy,cmpo.owl
N100e7b7777124980aa4bea6540bac242,None,None,annotatedProperty,hasNarrowSynonym,has_narrow_synonym,None,Microscopy,cmpo.owl
PATO_0000937,disorganized,None,type,Class,None,None,Microscopy,cmpo.owl
GO_0005971,None,None,inSubset,gosubset_prok,None,Prokaryotic GO subset,Microscopy,cmpo.owl
PATO_0001760,None,None,inSubset,value_slim,None,None,Microscopy,cmpo.owl
N7e9e706b34e44499bc5cc494ec299e30,None,None,first,N945d85efaa4f4140bac5bf3c24489ec8,None,None,Microscopy,cmpo.owl
N7cbcc88b552b40f3913a6873cd3407fa,None,None,first,GO_0065007,biological regulation,None,Microscopy,cmpo.owl
N94cd41398d82498bbbc36d223839ea86,None,None,annotatedSource,GO_0051172,negative regulation of nitrogen compound metabolic process,None,Microscopy,cmpo.owl
Nb6035f14edf44bd0b4ecf1b0351e4fbf,"S Phase, Mus musculus",None,type,Axiom,None,None,Microscopy,cmpo.owl
Nfb54ecb2ab0f4d5aab0cd45487bfef3d,None,None,hasDbXref,GOC:jl,None,None,Microscopy,cmpo.owl
Naa798d784cf840bbb7aac2f2238f232e,None,None,annotatedSource,GO_0070201,regulation of establishment of protein localization,None,Microscopy,cmpo.owl
N2d96bc159fdd4bc7bc4bac3f749b07b8,None,None,type,Class,None,None,Microscopy,cmpo.owl
CMPO_0000284,increased actin cytoskeleton mass phenotype,None,prefLabel,increased actin cytoskeleton mass,None,None,Microscopy,cmpo.owl
Ndfab4b96ed6e47b487512fdba25dab1c,None,None,annotatedProperty,hasExactSynonym,has_exact_synonym,None,Microscopy,cmpo.owl
GO_0006276,None,None,inSubset,goslim_pir,None,PIR GO slim,Microscopy,cmpo.owl
Nd89b08d4451f4a1c8bb4c84ee3680d3d,None,None,annotatedTarget,A nonmembrane-bound oligomeric protein complex that participates in bidirectional transport of molecules (cargo) along axonemal microtubules.,None,None,Microscopy,cmpo.owl
N95773b56e83e4023b2c58c632f058a3f,None,None,someValuesFrom,GO_0034613,cellular protein localization,None,Microscopy,cmpo.owl
CMPO_0000210,more mitotic metaphase cells,None,id,CMPO:0000210,None,None,Microscopy,cmpo.owl
N551a9a0bd3b64005b71aaa9b9f5bc4e9,None,None,type,Axiom,None,None,Microscopy,cmpo.owl
N18baf9e570f4436280ea0f730b2c3a0e,None,None,onProperty,BFO_0000051,has_part,None,Microscopy,cmpo.owl
GO_0006047,None,None,inSubset,gosubset_prok,None,Prokaryotic GO subset,Microscopy,cmpo.owl
N9c730a3889ae44f88b11058499e947c6,None,None,someValuesFrom,Nfbc2bed4cad64080b630d6006e9c56da,None,None,Microscopy,cmpo.owl
N3820401d6239440fa16acdee85102f41,None,None,annotatedTarget,An organismal quality inhering in a bearer or a population by virtue of the bearer's disposition to survive and develop normally or the number of surviving individuals in a given population.,None,None,Microscopy,cmpo.owl
N359ac6aa489a46b1bb68c0f5859f453b,None,None,type,Axiom,None,None,Microscopy,cmpo.owl
RO_0002150,None,None,IAO_0000114,IAO_0000125,None,None,Microscopy,cmpo.owl
GO_0071111,None,None,inSubset,gosubset_prok,None,Prokaryotic GO subset,Microscopy,cmpo.owl
GO_0052309,None,None,inSubset,gosubset_prok,None,Prokaryotic GO subset,Microscopy,cmpo.owl
PATO_0001329,None,None,inSubset,value_slim,None,None,Microscopy,cmpo.owl
N241d714326264f4499f7b2c3cd5ec705,None,None,annotatedTarget,regulation of signal transmission via intracellular cascade,None,None,Microscopy,cmpo.owl
GO_0016887,None,None,inSubset,goslim_metagenomics,None,Metagenomics GO slim,Microscopy,cmpo.owl
N990e6cbcf9fb41218b02fd5621066ee4,None,None,rest,nil,None,None,Microscopy,cmpo.owl
GO_0016043,cellular component organization,None,type,Class,None,None,Microscopy,cmpo.owl
N79fc875f5f1a441da6fe8860e4632368,None,None,annotatedSource,CMPO_0000410,fewer cells with G1 phase microtubule arrays phenotype,None,Microscopy,cmpo.owl
N124bc1bcfe514d00ac98740ae8db3622,None,None,intersectionOf,N1b5c9f6f105e42bfa10c37f0db18b201,None,None,Microscopy,cmpo.owl
GO_0009653,anatomical structure morphogenesis,None,IAO_0000412,go.owl,None,None,Microscopy,cmpo.owl
GO_0044199,None,None,inSubset,gosubset_prok,None,Prokaryotic GO subset,Microscopy,cmpo.owl
N024d041f279b4eaca5dabfee10535f33,"Apoptotic execution phase, Danio rerio",None,type,Axiom,None,None,Microscopy,cmpo.owl
N25215f2a0ffe441f83faa6f92767f182,None,None,annotatedProperty,IAO_0000115,None,None,Microscopy,cmpo.owl
Neb8a958bc0a141a7b219517f33ea5ae9,None,None,type,Restriction,None,None,Microscopy,cmpo.owl
GO_0005254,None,None,inSubset,gosubset_prok,None,Prokaryotic GO subset,Microscopy,cmpo.owl
N62770aa75e6c4c70845f642d414c2320,None,None,someValuesFrom,N25adc7d629e84e82bf34d5fabfbe47f3,None,None,Microscopy,cmpo.owl
GO_0048015,None,None,inSubset,gosubset_prok,None,Prokaryotic GO subset,Microscopy,cmpo.owl
GO_0009058,biosynthetic process,None,hasExactSynonym,biosynthesis,None,None,Microscopy,cmpo.owl
GO_0036477,somatodendritic compartment,None,IAO_0000412,go.owl,None,None,Microscopy,cmpo.owl
GO_0008251,None,None,inSubset,gosubset_prok,None,Prokaryotic GO subset,Microscopy,cmpo.owl
N25d7c1eb07bd4f78a569ed7bcafaff5b,None,None,first,GO_0051312,chromosome decondensation,None,Microscopy,cmpo.owl
PATO_0002305,increased object quality,None,creation_date,2011-06-16T06:54:01Z,None,None,Microscopy,cmpo.owl
N3659257f852c4ff8ad7ecc0a0cc793b0,None,None,type,Class,None,None,Microscopy,cmpo.owl
N5e4bab22b57f4926a5a18b5dd90f3ac4,None,None,hasDbXref,PATOC:me,None,None,Microscopy,cmpo.owl
GO_0005835,None,None,inSubset,goslim_pir,None,PIR GO slim,Microscopy,cmpo.owl
GO_0009409,None,None,inSubset,gosubset_prok,None,Prokaryotic GO subset,Microscopy,cmpo.owl
PATO_0002116,None,None,inSubset,value_slim,None,None,Microscopy,cmpo.owl
N33be374fe6f54534992e8094a65d349c,None,None,hasDbXref,GOC:go_curators,None,None,Microscopy,cmpo.owl
GO_0016070,RNA metabolic process,None,hasDbXref,Reactome:REACT_99885,None,None,Microscopy,cmpo.owl
GO_0043227,membrane-bounded organelle,None,id,GO:0043227,None,None,Microscopy,cmpo.owl
hasRelatedSynonym,has_related_synonym,None,label,has_related_synonym,None,None,Microscopy,cmpo.owl
CMPO_0000296,increased actin localised to the cytoplasm,None,subClassOf,Nf2d4a71f947f4ad2be3e0c55c8198428,None,None,Microscopy,cmpo.owl
GO_0031981,nuclear lumen,None,subClassOf,GO_0044428,nuclear part,"Note that this term is in the subset of terms that should not be used for direct gene product annotation. Instead, select a child term or, if no appropriate child term exists, please request a new term. Direct annotations to this term may be amended during annotation QC.",Microscopy,cmpo.owl
GO_0030187,None,None,inSubset,gosubset_prok,None,Prokaryotic GO subset,Microscopy,cmpo.owl
GO_0009150,None,None,inSubset,gosubset_prok,None,Prokaryotic GO subset,Microscopy,cmpo.owl
Ne6758a3f117c4776b142f4982aa98a4d,None,None,type,Class,None,None,Microscopy,cmpo.owl
Na6151cc916584b14ad5ba15e7189f06b,None,None,annotatedTarget,downregulation of RNA biosynthesis,None,None,Microscopy,cmpo.owl
N62ade076218a401cac704f904d4d7da1,"Membrane Trafficking, Sus scrofa",None,label,"Membrane Trafficking, Sus scrofa",None,None,Microscopy,cmpo.owl
N3dba28f7716a4324bbf4851342acfd2f,None,None,first,PATO_0001236,process quality,See comments of relational quality of a physical entity.,Microscopy,cmpo.owl
N38bb99d8299e477cb894591a407c2667,None,None,annotatedTarget,"Any process that stops, prevents, or reduces the frequency, rate or extent of the chemical reactions and pathways involving RNA.",None,None,Microscopy,cmpo.owl
GO_0090204,protein localization to nuclear pore,None,hasExactSynonym,protein localisation to nuclear pore,None,None,Microscopy,cmpo.owl
GO_0000721,None,None,inSubset,gosubset_prok,None,Prokaryotic GO subset,Microscopy,cmpo.owl
