Subject Class,Subject Label,Subject Comment,Predicate,Object Class,Object Label,Object Comment,Domain,Ontology Source
GO_0045892,"negative regulation of transcription, DNA-templated",,hasRelatedSynonym,down regulation of gene-specific transcription,,,Microscopy,cmpo.owl
PATO_0000434,,,inSubset,value_slim,,,Microscopy,cmpo.owl
GO_0034641,cellular nitrogen compound metabolic process,,hasDbXref,Reactome:REACT_98086,,,Microscopy,cmpo.owl
CMPO_0000208,mitotic metaphase phenotype,,equivalentClass,Nb6b1d45ad86b48f59e22dc31c436dee4,,,Microscopy,cmpo.owl
GO_0004632,,,inSubset,gosubset_prok,,Prokaryotic GO subset,Microscopy,cmpo.owl
N796f849d0b4b4f60a7dc1355b3f5fcc7,,,annotatedTarget,regulation of nitrogen metabolic process,,,Microscopy,cmpo.owl
GO_0097194,execution phase of apoptosis,,IAO_0000115,"A stage of the apoptotic process that starts with the controlled breakdown of the cell through the action of effector caspases or other effector molecules (e.g. cathepsins, calpains etc.). Key steps of the execution phase are rounding-up of the cell, retraction of pseudopodes, reduction of cellular volume (pyknosis), chromatin condensation, nuclear fragmentation (karyorrhexis), plasma membrane blebbing and fragmentation of the cell into apoptotic bodies. When the execution phase is completed, the cell has died.",,,Microscopy,cmpo.owl
GO_0048523,negative regulation of cellular process,,subClassOf,GO_0048519,negative regulation of biological process,,Microscopy,cmpo.owl
GO_0071539,protein localization to centrosome,,hasExactSynonym,protein localisation to centrosome,,,Microscopy,cmpo.owl
GO_0051320,S phase,"Note that this term should not be used for direct annotation. If you are trying to make an annotation to x phase, it is likely that the correct annotation is 'regulation of x/y phase transition' or to a process which occurs during the reported phase (i.e mitotic DNA replication for mitotic S-phase). To capture the phase when a specific location or process is observed, the phase term can be used in an annotation extension (PMID:24885854) applied to a cellular component term (with the relation exists_during) or a biological process term (with the relation happens_during).",subClassOf,GO_0022403,cell cycle phase,,Microscopy,cmpo.owl
GO_0009892,negative regulation of metabolic process,,id,GO:0009892,,,Microscopy,cmpo.owl
GO_0044103,,,inSubset,gosubset_prok,,Prokaryotic GO subset,Microscopy,cmpo.owl
Nb0d2f3021f4b4ce18726e5e272978030,,,type,Class,,,Microscopy,cmpo.owl
GO_0006873,,,inSubset,goslim_yeast,,Yeast GO slim,Microscopy,cmpo.owl
N92dd6cf6ed84435fb2c107f35e7142ba,,,rest,nil,,,Microscopy,cmpo.owl
N219a49b15a1741cb979816132a88d15d,,,hasDbXref,EC:2.7.7.7,,,Microscopy,cmpo.owl
cmpo.owl,Cellular Microscopy Phenotype Ontology,,default-namespace,cmpo,,,Microscopy,cmpo.owl
GO_0042773,,,inSubset,gosubset_prok,,Prokaryotic GO subset,Microscopy,cmpo.owl
GO_0052025,,,inSubset,gosubset_prok,,Prokaryotic GO subset,Microscopy,cmpo.owl
GO_0044432,endoplasmic reticulum part,"Note that this term is in the subset of terms that should not be used for direct gene product annotation. Instead, select a child term or, if no appropriate child term exists, please request a new term. Direct annotations to this term may be amended during annotation QC.",label,endoplasmic reticulum part,,,Microscopy,cmpo.owl
N11ebe7ef46054135b1f1b8611a8c4efe,,,annotatedTarget,positive regulation of RNA formation,,,Microscopy,cmpo.owl
N4b74f901ffb2436bae903999c6c3abd6,,,annotatedTarget,A phenotype observation in which a protein is observed to be localized within the Golgi apparatus.,,,Microscopy,cmpo.owl
CMPO_0000296,increased actin localised to the cytoplasm,,id,CMPO:0000296,,,Microscopy,cmpo.owl
GO_0042970,,,inSubset,gosubset_prok,,Prokaryotic GO subset,Microscopy,cmpo.owl
N41b70c0c16f44dbeb4275a2076258548,,,hasDbXref,GOC:obol,,,Microscopy,cmpo.owl
N2812b3a5c9ec48d4bb5ba9fb11380167,,,annotatedTarget,"A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent.",,,Microscopy,cmpo.owl
Nc49e384d2d754ab3b7f8567ddb2c6d20,,,annotatedSource,GO_0007029,endoplasmic reticulum organization,,Microscopy,cmpo.owl
Nfdc1af45f38e4db4ac8b5ad77b591d2e,"Metabolism of RNA, Homo sapiens",,type,Axiom,,,Microscopy,cmpo.owl
GO_0004125,,,inSubset,gosubset_prok,,Prokaryotic GO subset,Microscopy,cmpo.owl
GO_0072662,protein localization to peroxisome,,hasOBONamespace,biological_process,,,Microscopy,cmpo.owl
PATO_0001555,has number of,,inSubset,attribute_slim,,,Microscopy,cmpo.owl
GO_0004869,,,inSubset,gosubset_prok,,Prokaryotic GO subset,Microscopy,cmpo.owl
CMPO_0000091,more polyploid cells,,type,Class,,,Microscopy,cmpo.owl
systematic_synonym,Systematic synonym,,label,Systematic synonym,,,Microscopy,cmpo.owl
N111a5c4eed0a4fb887387adc7611a6c5,,,intersectionOf,N224fcb9d333d40489c70189d8a455442,,,Microscopy,cmpo.owl
N2083a1f17f294f2782751f5b19e3eaca,,,annotatedSource,GO_0000775,"chromosome, centromeric region",Note that this term can be used in place of the obsolete cellular component term 'centromere ; GO:0005698'.,Microscopy,cmpo.owl
N65efabcbd5d74aeab31b865ccdbef958,,,rest,Nb0b3b6e18ada46c68bc41cd63906ab83,,,Microscopy,cmpo.owl
CMPO_0000425,protein localized in centrosome phenotype,,hasExactSynonym,protein localised in centrosome,,,Microscopy,cmpo.owl
N0094f2dcedae40cca41188a9a70bcc2c,,,onProperty,BFO_0000051,has_part,,Microscopy,cmpo.owl
N672f77d0eae347f79ca895a86ba779d6,,,onProperty,BFO_0000051,has_part,,Microscopy,cmpo.owl
GO_0006592,,,inSubset,gosubset_prok,,Prokaryotic GO subset,Microscopy,cmpo.owl
CMPO_0000085,cell ploidy phenotype,,type,Class,,,Microscopy,cmpo.owl
Na260a6f061324988b8a840b5907dad42,,,someValuesFrom,GO_0005623,cell,,Microscopy,cmpo.owl
GO_0050348,,,inSubset,gosubset_prok,,Prokaryotic GO subset,Microscopy,cmpo.owl
GO_0050501,,,inSubset,gosubset_prok,,Prokaryotic GO subset,Microscopy,cmpo.owl
Nf1692903003042c88ddda0d48be95109,,,annotatedProperty,IAO_0000115,,,Microscopy,cmpo.owl
GO_0051322,anaphase,"Note that this term should not be used for direct annotation. If you are trying to make an annotation to x phase, it is likely that the correct annotation is 'regulation of x/y phase transition' or to a process which occurs during the reported phase (i.e mitotic DNA replication for mitotic S-phase). To capture the phase when a specific location or process is observed, the phase term can be used in an annotation extension (PMID:24885854) applied to a cellular component term (with the relation exists_during) or a biological process term (with the relation happens_during).",hasDbXref,Wikipedia:Anaphase,,,Microscopy,cmpo.owl
GO_0061163,endoplasmic reticulum polarization,,IAO_0000115,The endoplasmic reticulum organization process that results in the structure of the endoplasmic reticulum being oriented in the cell.,,,Microscopy,cmpo.owl
GO_0048870,cell motility,,subClassOf,N04a3dec3c0d54a368a4903a1c47274cb,,,Microscopy,cmpo.owl
Nf3d007e9cba24c109236ce7e4dd82205,,,annotatedTarget,cellular macromolecule formation,,,Microscopy,cmpo.owl
GO_0043228,non-membrane-bounded organelle,,hasDbXref,NIF_Subcellular:sao1456184038,,,Microscopy,cmpo.owl
GO_0007049,cell cycle,,subClassOf,GO_0044763,single-organism cellular process,,Microscopy,cmpo.owl
N7568acf632144ab387b926f4584ba595,,,rest,N71db3001f2bd48949a8065b7a15620c9,,,Microscopy,cmpo.owl
CMPO_0000138,decreased focal adhesion length phenotype,,subClassOf,CMPO_0000134,decreased size of focal adhesion phenotype,,Microscopy,cmpo.owl
N411c559f3d8c480da655733a25f67c87,,,type,Class,,,Microscopy,cmpo.owl
Nc7de2cf22ab84c6fb7a1e20f673ff66d,"Apoptosis, Mus musculus",,annotatedSource,GO_0006915,apoptotic process,,Microscopy,cmpo.owl
N991503ed1e4f41e7ad50e908e4e0918c,,,first,PATO_0000051,morphology,,Microscopy,cmpo.owl
PATO_0000068,qualitative,TODO: define this or obsolete it and move children somewhere else.,IAO_0000412,pato.owl,,,Microscopy,cmpo.owl
N6314f3e8d8464ab1a771e350ad4432c4,,,type,Axiom,,,Microscopy,cmpo.owl
GO_0098031,,,inSubset,virus_checked,,Viral overhaul terms,Microscopy,cmpo.owl
CMPO_0000412,more cells with G1 phase microtubule arrays phenotype,,id,CMPO:0000412,,,Microscopy,cmpo.owl
GO_0022406,,,inSubset,goslim_pir,,PIR GO slim,Microscopy,cmpo.owl
GO_0042896,,,inSubset,gosubset_prok,,Prokaryotic GO subset,Microscopy,cmpo.owl
Nc454eaa0dd72472c8d864a9fcf93d51f,,,onProperty,BFO_0000050,part_of,,Microscopy,cmpo.owl
N5d413ab0869b42b88c4ab55761853c7f,,,annotatedSource,PATO_0000718,lethal (sensu genetics),,Microscopy,cmpo.owl
CMPO_0000261,geometric cell phenotype,request geometric shape in pato,inSubset,cmpo,,,Microscopy,cmpo.owl
CMPO_0000307,metaphase delayed phenotype,,subClassOf,CMPO_0000306,delayed process phenotype,,Microscopy,cmpo.owl
N0a12efcd1deb415492802daa8c3a2f72,,,someValuesFrom,PATO_0000461,normal,,Microscopy,cmpo.owl
IAO_0000115,,,type,AnnotationProperty,,,Microscopy,cmpo.owl
Nb980045147554027b410e71ad8c6b3c1,,,type,Restriction,,,Microscopy,cmpo.owl
GO_0007323,,,inSubset,gosubset_prok,,Prokaryotic GO subset,Microscopy,cmpo.owl
PATO_0001241,physical object quality,Relational qualities are qualities that hold between multiple entities. Normal (monadic) qualities such as the shape of a eyeball exist purely as a quality of that eyeball. A relational quality such as sensitivity to light is a quality of that eyeball (and connecting nervous system) as it relates to incoming light waves/particles.,IAO_0000115,A quality which inheres in a continuant.,,,Microscopy,cmpo.owl
N66627d671f5c45b6a70fcae662ecbb53,"NRAGE signals death through JNK, Drosophila melanogaster",,annotatedTarget,Reactome:REACT_77132,,,Microscopy,cmpo.owl
GO_0000910,cytokinesis,"Note that when annotating eukaryotic species, mitotic or meiotic cytokinesis should always be specified for manual annotation and for prokaryotic species use 'FtsZ-dependent cytokinesis ; GO:0043093' or Cdv-dependent cytokinesis ; GO:0061639.  Also, note that cytokinesis does not necessarily result in physical separation and detachment of the two daughter cells from each other.",hasDbXref,Reactome:REACT_98952,,,Microscopy,cmpo.owl
Ne70127739813428f88d85a076a6bc314,,,first,GO_0065007,biological regulation,,Microscopy,cmpo.owl
N5690c4fc77db4c81a06ad2083086dc91,,,type,Axiom,,,Microscopy,cmpo.owl
GO_0008076,,,inSubset,gosubset_prok,,Prokaryotic GO subset,Microscopy,cmpo.owl
PATO_0000394,mild,,subClassOf,PATO_0000049,intensity,,Microscopy,cmpo.owl
GO_0003682,,,inSubset,goslim_plant,,Plant GO slim,Microscopy,cmpo.owl
N2f25c28edfa54267b0c8f0ff070428d3,,,annotatedTarget,negative regulation of channel localizer activity,,,Microscopy,cmpo.owl
GO_0045181,,,inSubset,gosubset_prok,,Prokaryotic GO subset,Microscopy,cmpo.owl
GO_0046824,positive regulation of nucleocytoplasmic transport,,hasNarrowSynonym,activation of nucleocytoplasmic transport,,,Microscopy,cmpo.owl
Ndfd098aee6334aca87e03be6184e4ced,,,type,Class,,,Microscopy,cmpo.owl
GO_0005813,,,inSubset,goslim_pir,,PIR GO slim,Microscopy,cmpo.owl
N305175236b3e491cbefd442a93029acd,,,annotatedProperty,IAO_0000115,,,Microscopy,cmpo.owl
N9847a8f6d0c74950845e8908fb779784,,,annotatedProperty,IAO_0000119,definition source,,Microscopy,cmpo.owl
N1d5d3c6fbbb349f08989617cdc686794,,,rest,Ne0d119c42c4642bca5a0a4eb9933b9b5,,,Microscopy,cmpo.owl
CMPO_0000029,cell cycle phenotype,,inSubset,cmpo,,,Microscopy,cmpo.owl
GO_0004519,endonuclease activity,,hasDbXref,Reactome:REACT_80628,,,Microscopy,cmpo.owl
N41b70c0c16f44dbeb4275a2076258548,,,type,Axiom,,,Microscopy,cmpo.owl
N7be94bc071894d79848c7818ae0d7744,,,type,Axiom,,,Microscopy,cmpo.owl
Ne79f5e33ee374b8e94cec47db60a6477,,,rest,nil,,,Microscopy,cmpo.owl
N138f282332ae41599c33b9ac7077617c,,,someValuesFrom,CMPO_0000104,actin filament phenotype,,Microscopy,cmpo.owl
N355eab685aa4400b9331bc56be5f5517,,,annotatedTarget,CDK complex.,,,Microscopy,cmpo.owl
GO_0003700,sequence-specific DNA binding transcription factor activity,,inSubset,goslim_plant,,Plant GO slim,Microscopy,cmpo.owl
N897f48472c224d9faf7224f37b1fdcf2,,,type,Restriction,,,Microscopy,cmpo.owl
GO_0007165,signal transduction,"Note that signal transduction is defined broadly to include a ligand interacting with a receptor, downstream signaling steps and a response being triggered. A change in form of the signal in every step is not necessary. Note that in many cases the end of this process is regulation of the initiation of transcription. Note that specific transcription factors may be annotated to this term, but core/general transcription machinery such as RNA polymerase should not.",hasDbXref,Reactome:REACT_112549,,,Microscopy,cmpo.owl
GO_0032432,actin filament bundle,,label,actin filament bundle,,,Microscopy,cmpo.owl
GO_0007005,,,inSubset,goslim_pombe,,Fission yeast GO slim,Microscopy,cmpo.owl
N28f5a63f6d8a4e21a88469faafd3db67,,,onProperty,RO_0000052,inheres_in,,Microscopy,cmpo.owl
PATO_0000587,decreased size,,hasRelatedSynonym,small,,,Microscopy,cmpo.owl
GO_0001172,,,inSubset,gosubset_prok,,Prokaryotic GO subset,Microscopy,cmpo.owl
CMPO_0000343,prometaphase arrested phenotype,,type,Class,,,Microscopy,cmpo.owl
PATO_0002269,,,inSubset,relational_slim,,,Microscopy,cmpo.owl
Nc6481dcfcd3b419ba8d9293bcdf2957a,,,type,Restriction,,,Microscopy,cmpo.owl
GO_0005884,actin filament,,subClassOf,Nb8a3a4fc89cd48ba822f58dd2eb8531e,,,Microscopy,cmpo.owl
PATO_0001444,broken,,hasRelatedSynonym,torn,,,Microscopy,cmpo.owl
GO_0070727,cellular macromolecule localization,,IAO_0000115,"or maintained in, a specific location at the level of a cell. Localization at the cellular level encompasses movement within the cell, from within the cell to the cell surface, or from one location to another at the surface of a cell.",,,Microscopy,cmpo.owl
GO_0030082,,,inSubset,gosubset_prok,,Prokaryotic GO subset,Microscopy,cmpo.owl
N1be68d81a45d440cbdfbb489a86dad14,,,someValuesFrom,GO_0043226,organelle,,Microscopy,cmpo.owl
GO_0043264,,,inSubset,gosubset_prok,,Prokaryotic GO subset,Microscopy,cmpo.owl
GO_0050665,,,inSubset,gosubset_prok,,Prokaryotic GO subset,Microscopy,cmpo.owl
GO_0008869,,,inSubset,gosubset_prok,,Prokaryotic GO subset,Microscopy,cmpo.owl
Ncfe4a5620343411c984b3bbbaacaeb0a,,,first,Ne86cad861f5d459480283259227796a7,,,Microscopy,cmpo.owl
Ndafda4bc034e45d38186a099c1d4cde8,"Cleavage of DNA by DFF40, Rattus norvegicus",,annotatedSource,GO_0004536,deoxyribonuclease activity,,Microscopy,cmpo.owl
N88c0a5240a51483aa0017e3d487677b6,,,annotatedSource,PATO_0001444,broken,,Microscopy,cmpo.owl
Nae9af6fd201e40e69b065f0ec9651ad1,"G1 Phase, Danio rerio",,annotatedProperty,hasDbXref,database_cross_reference,,Microscopy,cmpo.owl
N4942360b1e074f8ca4ae451f4e0f0fed,,,type,Restriction,,,Microscopy,cmpo.owl
GO_0000716,,,inSubset,gosubset_prok,,Prokaryotic GO subset,Microscopy,cmpo.owl
GO_0051276,chromosome organization,,hasExactSynonym,chromosome organisation,,,Microscopy,cmpo.owl
GO_0030393,,,inSubset,gosubset_prok,,Prokaryotic GO subset,Microscopy,cmpo.owl
N65db0d4ab903473b8bc097a823d3e6d3,,,annotatedTarget,negative regulation of protein localisation to nucleus,,,Microscopy,cmpo.owl
N60c108c8d66c46bfbd72f3f7b325d912,,,onProperty,BFO_0000051,has_part,,Microscopy,cmpo.owl
Nc5212bfc6d864a5e857b0f293efbb2f2,"Metabolism of RNA, Plasmodium falciparum",,annotatedTarget,Reactome:REACT_33720,,,Microscopy,cmpo.owl
N3a401e2fceb843459607efca41c47a71,"EGFR interacts with phospholipase C-gamma, Gallus gallus",,annotatedProperty,hasDbXref,database_cross_reference,,Microscopy,cmpo.owl
CMPO_0000452,decreased nuclear area phenotype,,id,CMPO:0000452,,,Microscopy,cmpo.owl
GO_0031325,positive regulation of cellular metabolic process,,hasExactSynonym,up-regulation of cellular metabolic process,,,Microscopy,cmpo.owl
N30eb7387a9ec4609b02e082697265d10,,,type,Class,,,Microscopy,cmpo.owl
N1682ba594bb249168b20b5338a63e997,,,hasDbXref,GOC:tb,,,Microscopy,cmpo.owl
Nf3da3a2fd1c147f897b441f810699d0d,,,first,GO_0065007,biological regulation,,Microscopy,cmpo.owl
GO_0046490,,,inSubset,gosubset_prok,,Prokaryotic GO subset,Microscopy,cmpo.owl
GO_0042915,,,inSubset,gosubset_prok,,Prokaryotic GO subset,Microscopy,cmpo.owl
GO_0034641,cellular nitrogen compound metabolic process,,hasDbXref,Reactome:REACT_90299,,,Microscopy,cmpo.owl
GO_0030030,cell projection organization,,type,Class,,,Microscopy,cmpo.owl
N4c57a68b0bfa4a0b98ae64bcba133e4e,,,annotatedProperty,IAO_0000115,,,Microscopy,cmpo.owl
Nd5804791c5444776ab4b8d74c0dbed2e,,,rest,nil,,,Microscopy,cmpo.owl
N89d3eb579d10459e8a8f2a19f43c72d8,,,rest,Nc4f8ed83dbcb48d6a75870cf23ad9688,,,Microscopy,cmpo.owl
N4ae21a2abcb5492e85f89db673291bc7,"Elongation Of The Telomeric Chromosome End, Gallus gallus",,annotatedProperty,hasDbXref,database_cross_reference,,Microscopy,cmpo.owl
N302d941dc0734bdbb7ad7cce06de2724,,,rest,nil,,,Microscopy,cmpo.owl
N852459bbcb894fbba458f9030107fd30,,,first,Ne21de22e54af40caa8b6a1a122b7f071,,,Microscopy,cmpo.owl
Ne15b63d6dea546958f209f00ddedf0aa,,,annotatedProperty,equivalentClass,,,Microscopy,cmpo.owl
GO_0051091,positive regulation of sequence-specific DNA binding transcription factor activity,,hasNarrowSynonym,stimulation of transcription factor activity,,,Microscopy,cmpo.owl
Nd60266889a48435a861449105b0dcc18,"Mitotic Telophase /Cytokinesis, Homo sapiens",,annotatedProperty,hasDbXref,database_cross_reference,,Microscopy,cmpo.owl
N36467dba74b348a9b1bb232469e9d73e,,,first,PATO_0001562,decreased mass,,Microscopy,cmpo.owl
GO_0006397,,,inSubset,goslim_yeast,,Yeast GO slim,Microscopy,cmpo.owl
PATO_0001789,,,inSubset,mpath_slim,,,Microscopy,cmpo.owl
N2d0efe6221bb4a4a83c60f74693dbe83,,,onProperty,RO_0000052,inheres_in,,Microscopy,cmpo.owl
GO_0006507,,,inSubset,gosubset_prok,,Prokaryotic GO subset,Microscopy,cmpo.owl
N250e5122c10d49e6bf4f5746de073d50,,,type,Class,,,Microscopy,cmpo.owl
N15dc674c37a644628bd52ea06b08f68b,,,someValuesFrom,Nc36ed3d098a240fbb2bf78827023c3db,,,Microscopy,cmpo.owl
CMPO_0000237,increased cell movement distance,,IAO_0000115,A phenotype observation at the level of the cell movement where the distance travelled by the cell is increased. The distance is measured as the euclidean distance between start and end point of the cell trajectory.,,,Microscopy,cmpo.owl
PATO_0001404,nucleate quality,,subClassOf,PATO_0001396,cellular quality,,Microscopy,cmpo.owl
GO_0006457,,,inSubset,goslim_candida,,Candida GO slim,Microscopy,cmpo.owl
GO_0006351,"transcription, DNA-templated",,subClassOf,GO_0097659,nucleic acid-templated transcription,"Note that this term is in the subset of terms that should not be used for direct gene product annotation. Instead, select a child term or, if no appropriate child term exists, please request a new term. Direct annotations to this term may be amended during annotation QC.",Microscopy,cmpo.owl
Nb4b9f33c1b334cd98533d56af9139d7c,,,hasDbXref,GOC:jl,,,Microscopy,cmpo.owl
Nf8abe582a9284d75b70444a63dbb2c24,,,annotatedSource,GO_2000112,regulation of cellular macromolecule biosynthetic process,,Microscopy,cmpo.owl
PATO_0001925,surface feature shape,"This quality either inheres directly in the surface, or in the entity that has the surface. For example, to say that a particular fly wing is curved is shorthand for saying the wing has a surface which is curved.",IAO_0000412,pato.owl,,,Microscopy,cmpo.owl
GO_0007163,establishment or maintenance of cell polarity,,hasAlternativeId,GO:0030012,,,Microscopy,cmpo.owl
Ncb78dd08d8524d6e8c23295202719414,,,annotatedProperty,IAO_0000115,,,Microscopy,cmpo.owl
GO_0006997,nucleus organization,,hasExactSynonym,nuclear organisation,,,Microscopy,cmpo.owl
GO_0003676,nucleic acid binding,,inSubset,goslim_chembl,,ChEMBL protein targets summary,Microscopy,cmpo.owl
N97a92393ad17477e8e9a296312c4008e,"Stalling of DNA replication fork and RPA binding, Bos taurus",,annotatedTarget,Reactome:REACT_90512,,,Microscopy,cmpo.owl
N026e4723749446b0be765b37145f4440,,,hasDbXref,GOC:curators,,,Microscopy,cmpo.owl
CMPO_0000040,regulation of signal transduction phenotype,,prefLabel,regulation of signal transduction phenotype,,,Microscopy,cmpo.owl
N24670d5edf5d4e4dadfddf6966071d1a,"Binding of ATR-ATRIP to the RPA-ssDNA complex, Taeniopygia guttata",,label,"Binding of ATR-ATRIP to the RPA-ssDNA complex, Taeniopygia guttata",,,Microscopy,cmpo.owl
GO_0052341,,,inSubset,gosubset_prok,,Prokaryotic GO subset,Microscopy,cmpo.owl
Neea8b0011a804a798aba1ff4007891a3,,,type,Axiom,,,Microscopy,cmpo.owl
N0375b378f995423b95602de5469baaad,"ChREBP activates metabolic gene expression, Escherichia coli",,annotatedSource,GO_0031325,positive regulation of cellular metabolic process,,Microscopy,cmpo.owl
GO_0031324,negative regulation of cellular metabolic process,,equivalentClass,N048a719aa88149e0af569b9c3c41d2a2,,,Microscopy,cmpo.owl
N1e3d4dcd61a747a9903d56ddc633448d,"3'- incision of DNA by XPG in GG-NER, Rattus norvegicus",,annotatedSource,GO_0004519,endonuclease activity,,Microscopy,cmpo.owl
GO_0042347,negative regulation of NF-kappaB import into nucleus,,label,negative regulation of NF-kappaB import into nucleus,,,Microscopy,cmpo.owl
N97a92393ad17477e8e9a296312c4008e,"Stalling of DNA replication fork and RPA binding, Bos taurus",,annotatedProperty,hasDbXref,database_cross_reference,,Microscopy,cmpo.owl
GO_0034641,cellular nitrogen compound metabolic process,,label,cellular nitrogen compound metabolic process,,,Microscopy,cmpo.owl
GO_0006171,,,inSubset,gosubset_prok,,Prokaryotic GO subset,Microscopy,cmpo.owl
GO_0019245,,,inSubset,gosubset_prok,,Prokaryotic GO subset,Microscopy,cmpo.owl
GO_0006563,,,inSubset,gosubset_prok,,Prokaryotic GO subset,Microscopy,cmpo.owl
N8a69820d3f28428bb8fd43086630a20b,,,annotatedSource,GO_1902532,negative regulation of intracellular signal transduction,,Microscopy,cmpo.owl
PATO_0001739,radiation quality,,type,Class,,,Microscopy,cmpo.owl
GO_1903506,regulation of nucleic acid-templated transcription,,IAO_0000412,go.owl,,,Microscopy,cmpo.owl
GO_0044429,mitochondrial part,"Note that this term is in the subset of terms that should not be used for direct gene product annotation. Instead, select a child term or, if no appropriate child term exists, please request a new term. Direct annotations to this term may be amended during annotation QC.",inSubset,goantislim_grouping,,Grouping classes that can be excluded,Microscopy,cmpo.owl
N2f83e1ddf1e240bbb2ec28b6b668599d,,,annotatedProperty,hasExactSynonym,has_exact_synonym,,Microscopy,cmpo.owl
Nbfc4654c4ef74986bc35fbbf4a73cef3,,,onProperty,BFO_0000051,has_part,,Microscopy,cmpo.owl
GO_0039605,,,inSubset,virus_checked,,Viral overhaul terms,Microscopy,cmpo.owl
CMPO_0000150,organelle phenotype,,id,CMPO:0000150,,,Microscopy,cmpo.owl
N047ed9250a6f42b793ea90bb48f5538a,"S Phase, Danio rerio",,annotatedTarget,Reactome:REACT_97603,,,Microscopy,cmpo.owl
N855cafc820f34d9ea15fc866f3fc9993,,,hasDbXref,GOC:mah,,,Microscopy,cmpo.owl
Nb79ee2efd950432e9d1eda6b66c2cdc2,,,type,Restriction,,,Microscopy,cmpo.owl
Nceed34e3a85647b6a36d7883199733cf,,,hasDbXref,NIF_Subcellular:sao-1337158144,,,Microscopy,cmpo.owl
GO_0046823,negative regulation of nucleocytoplasmic transport,,equivalentClass,Nb0d2f3021f4b4ce18726e5e272978030,,,Microscopy,cmpo.owl
CMPO_0000380,cell component organisation phenotype,,prefLabel,cell component organisation,,,Microscopy,cmpo.owl
N946f608b5c174db9a1c0dd5b9831599a,"Elongation of Extended Telomeric Chromosome End, Xenopus tropicalis",,annotatedSource,GO_0003720,telomerase activity,,Microscopy,cmpo.owl
PATO_0001699,,,inSubset,value_slim,,,Microscopy,cmpo.owl
GO_0004520,endodeoxyribonuclease activity,,hasDbXref,Reactome:REACT_30718,,,Microscopy,cmpo.owl
Nc699a09ff38f4e52948d10fe7f89f583,,,onProperty,BFO_0000050,part_of,,Microscopy,cmpo.owl
PATO_0000033,concentration of,,hasOBONamespace,quality,,,Microscopy,cmpo.owl
N13b20cb6846b4d20bbfeabe60a6f06e1,"EGFR interacts with phospholipase C-gamma, Arabidopsis thaliana",,annotatedTarget,Reactome:REACT_112549,,,Microscopy,cmpo.owl
N31ba9a10708249e3af35c7bc812d52ae,,,type,Class,,,Microscopy,cmpo.owl
N546349c0cbfb44c29dcdc1010a3e5361,,,hasDbXref,GOC:TermGenie,,,Microscopy,cmpo.owl
GO_0043933,,,inSubset,gosubset_prok,,Prokaryotic GO subset,Microscopy,cmpo.owl
N5e497b5ecc994d75b98719658394d915,,,type,Class,,,Microscopy,cmpo.owl
GO_0009036,,,inSubset,gosubset_prok,,Prokaryotic GO subset,Microscopy,cmpo.owl
PATO_0001367,,,inSubset,cell_quality,,,Microscopy,cmpo.owl
Nb02546dce8fe4508baccf620c84d4b2d,"Mitotic Prometaphase, Saccharomyces cerevisiae",,annotatedSource,GO_0000236,mitotic prometaphase,"Note that this term should not be used for direct annotation. If you are trying to make an annotation to x phase, it is likely that the correct annotation is 'regulation of x/y phase transition' or to a process which occurs during the reported phase (i.e mitotic DNA replication for mitotic S-phase). To capture the phase when a specific location or process is observed, the phase term can be used in an annotation extension (PMID:24885854) applied to a cellular component term (with the relation exists_during) or a biological process term (with the relation happens_during).",Microscopy,cmpo.owl
GO_0015833,peptide transport,,hasOBONamespace,biological_process,,,Microscopy,cmpo.owl
N950552286967478b85203ce291529c18,,,annotatedTarget,nuclear chromosome condensation,,,Microscopy,cmpo.owl
GO_0042991,transcription factor import into nucleus,,id,GO:0042991,,,Microscopy,cmpo.owl
GO_1902570,protein localization to nucleolus,,creation_date,2013-12-10T16:25:28Z,,,Microscopy,cmpo.owl
N1cdc84d2c60143ca9d8bd26d335de3ee,,,intersectionOf,N507ce813671540bca1ed40ed193cdcd3,,,Microscopy,cmpo.owl
Na37ba139935c44978968b33eeefef1c8,"Recruitment and activation of Chk1, Taeniopygia guttata",,annotatedProperty,hasDbXref,database_cross_reference,,Microscopy,cmpo.owl
GO_0016862,,,inSubset,gosubset_prok,,Prokaryotic GO subset,Microscopy,cmpo.owl
Ndb8abaf3e8554a3b857639efea244126,,,rest,nil,,,Microscopy,cmpo.owl
Nf0c8538e2e3b403f88c4c72664e28329,"Cleavage of mRNA at the 3'-end, Canis familiaris",,annotatedProperty,hasDbXref,database_cross_reference,,Microscopy,cmpo.owl
GO_1900182,positive regulation of protein localization to nucleus,,hasExactSynonym,upregulation of protein localization to nucleus,,,Microscopy,cmpo.owl
PATO_0000017,,,inSubset,attribute_slim,,,Microscopy,cmpo.owl
N86ebdad2d3194274a344959e50045c83,"Metabolism of amino acids and derivatives, Danio rerio",,label,"Metabolism of amino acids and derivatives, Danio rerio",,,Microscopy,cmpo.owl
